rank,player_id,name,conservative_rating,rating,rd,sets_played
1206,5297919,Cinosix,1319.6,1466.1,73.2,47
1207,1195749,Jek,1319.5,1616.0,148.2,28
1208,4514865,Citrinz,1319.3,1504.3,92.5,41
1209,3703506,OB | Slurps,1318.9,1469.4,75.2,69
1210,4681049,GutBustr,1318.7,1456.4,68.8,129
1211,4465414,N25>.< | MikuMikuBeam>-<,1318.5,1427.0,54.2,123
1212,1511455,JonJT,1318.4,1759.2,220.4,2
1213,3920247,Raptor,1317.6,1731.6,207.0,5
1214,400199,Alting,1317.4,1641.5,162.1,6
1215,374706,eevee den | GME,1317.3,1708.8,195.7,5
1216,1067158,Rhyno,1317.0,1752.1,217.5,4
1217,2551609,KidSickarus,1316.9,1768.7,225.9,4
1218,1738588,Jdenator,1316.7,1682.5,182.9,4
1219,1158594,PBO | LanceSword,1316.3,1510.5,97.1,41
1220,2877401,Desyrée,1315.6,1524.1,104.2,64
1221,3933918,BMW | WitherLead (A),1315.5,1591.2,137.9,9
1222,3315641,Team red | Ajred,1315.4,1535.0,109.8,75
1223,1166622,SYN | ram,1315.4,1755.9,220.2,4
1224,2392742,Venrid,1314.6,1481.2,83.3,90
1225,4328687,CAL | Cochino,1314.2,1614.1,150.0,6
1226,1123299,Bandey,1314.0,1781.3,233.7,2
1227,610275,Birch,1313.9,1525.3,105.7,68
1228,2982200,Kyoma(A),1313.6,1470.7,78.5,75
1229,279308,NYU | ANS | SN34KZ,1313.4,1646.0,166.3,6
1230,2609146,THE BOIS | Imapotato,1313.3,1438.2,62.5,141
1231,509699,Jintus,1312.8,1730.9,209.0,5
1232,4928847,BB8,1312.7,1769.5,228.4,4
1233,1841728,MMG+ | jarbsnoanime,1312.6,1770.1,228.7,2
1234,2462562,Astor,1311.6,1618.2,153.3,9
1235,5222732,1999 | gnab,1311.3,1739.4,214.0,2
1236,2553881,MG | Abs0lution,1311.3,1442.3,65.5,81
1237,1176894,Samatron,1310.8,1475.0,82.1,61
1238,752837,Bomb Squad NYC | [A] Tortoise Knight,1310.0,1468.5,79.3,53
1239,1673862,RANDOM / iNsane,1309.5,1757.4,224.0,7
1240,250635,CS | MaverickHunter,1309.2,1626.1,158.5,6
1241,1123722,Moof,1309.1,1775.3,233.1,4
1242,1062062,MoonCake,1308.8,1488.3,89.7,73
1243,1296443,sentry | stubborn,1308.8,1522.7,106.9,58
1244,3804857,Tane,1306.9,1749.3,221.2,2
1245,4405594,kyza,1306.9,1482.4,87.8,42
1246,1554487,Potassium | GeneralChimp,1306.7,1768.1,230.7,2
1247,5478363,thuang14,1306.6,1473.5,83.5,26
1248,137600,Z / Smokk,1306.5,1924.9,309.2,1
1249,1154271,Mixed race doubles?!,1306.5,1530.5,112.0,65
1250,63270,crisspy,1306.3,1797.1,245.4,6
1251,5283519,shadinx,1306.2,1731.8,212.8,2
1252,2931613,work in progress,1306.1,1895.7,294.8,1
1253,555736,Efeo,1306.0,1864.3,279.2,1
1254,2933000,Fantasy,1305.8,1480.7,87.5,78
1255,3730349,balls,1305.2,1691.7,193.2,7
1256,2466509,CV | Thale_X,1304.9,1409.1,52.1,404
1257,935201,TheHunter657,1304.9,1839.3,267.2,2
1258,1311080,boing | En,1304.9,1450.7,72.9,61
1259,1039246,LD | Hino,1304.8,1890.4,292.8,1
1260,1428264,UTD | Clue,1304.8,1890.4,292.8,1
1261,180459,Fence,1304.7,1744.5,219.9,5
1262,970175,2K4D,1304.6,1453.8,74.6,126
1263,2232183,DO | Sprinkle,1303.9,1787.9,242.0,2
1264,4902619,cmeonline,1303.8,1721.1,208.7,4
1265,2688400,BELL ST. | Sandwich9k,1303.6,1461.7,79.1,62
1266,27072,Dyspro,1303.1,1514.9,105.9,106
1267,1683188,Vega,1302.5,1929.0,313.3,1
1268,571024,2KM | GCR | Fendeavor,1302.2,1951.5,324.7,1
1269,1043822,Vestation,1302.2,1568.0,132.9,79
1270,1072598,thanos car,1301.6,1865.2,281.8,2
1271,2239925,TXC | JustRice15,1301.3,1471.4,85.0,31
1272,12385,LGBTQ+ | Chess,1300.9,1718.0,208.5,29
1273,952647,AGN | UtopiaFGC,1300.6,1797.0,248.2,3
1274,147738,Ralphie,1300.6,1574.1,136.8,65
1275,29244,DK DAN,1300.4,1693.9,196.7,51
1276,862970,muscle milk,1300.4,1461.0,80.3,83
1277,20915,On Cap No God,1300.3,1675.7,187.7,8
1278,182850,Steezy,1300.2,1637.4,168.6,9
1279,2114774,Fantasia,1299.1,1878.0,289.5,1
1280,540911,Arctice,1298.9,1784.0,242.5,2
1281,1193981,WFF | Minty,1298.4,1415.6,58.6,102
1282,3693691,AndrewAJT,1298.3,1485.2,93.4,43
1283,965657,天 | LumiNavi,1297.6,1444.2,73.3,82
1284,4956718,frostypo,1297.0,1857.0,280.0,1
1285,1147356,Jangmoo,1296.8,1752.7,228.0,2
1286,2091533,SFA | Maxwell,1296.8,1666.5,184.8,4
1287,70634,RE | Ex-SOLDIER,1296.6,1837.0,270.2,3
1288,1739347,Treyko,1296.5,1443.3,73.4,75
1289,1459868,Re: VexZan,1296.1,1395.1,49.5,184
1290,2670382,Owser,1295.9,1451.5,77.8,78
1291,1581758,LCU / SmU5h | elijmin,1295.8,1776.9,240.6,3
1292,1018822,Rockin Jr.,1295.5,1439.3,71.9,76
1293,2084268,SBU | Griever,1295.0,1491.9,98.4,51
1294,1722507,Calamity,1295.0,1733.6,219.3,4
1295,1548191,BlassTD,1295.0,1830.0,267.5,2
1296,2723492,Drag0,1294.9,1784.3,244.7,2
1297,3310885,Juni,1294.9,1764.8,234.9,2
1298,3705970,IceDweller,1294.8,1429.1,67.1,77
1299,1497028,PM745,1294.8,1847.2,276.2,3
1300,1587188,[REDACTED],1294.6,1456.2,80.8,47
1301,1584997,UCI | ara,1294.5,1718.3,211.9,3
1302,3554576,mio,1294.4,1947.0,326.3,1
1303,278696,KAO,1293.8,1972.0,339.1,1
1304,2187092,.wav | GIGGITY,1293.5,1735.7,221.1,3
1305,5659,WVU,1292.6,1923.7,315.5,1
1306,5452098,Nibl,1292.5,1838.7,273.1,3
1307,2251188,break_a_leg,1292.5,1511.3,109.4,17
1308,5002193,player 4,1292.0,1741.1,224.5,2
1309,4299622,LatestSunlight,1291.8,1475.1,91.6,63
1310,3308794,Iona | Lubando,1291.5,1636.7,172.6,9
1311,1340246,GENOKING,1291.4,1746.6,227.6,3
1312,3477113,URA | | Bronze,1291.2,1424.4,66.6,114
1313,1117250,BiscQuit,1291.1,1686.9,197.9,3
1314,1736732,C-Moon,1291.0,1492.7,100.9,69
1315,4654382,Walla,1290.9,1594.5,151.8,7
1316,1911271,FS | Amir,1290.8,1603.4,156.3,7
1317,1467470,Notku,1290.7,1827.6,268.5,2
1318,344679,ΘF | Ginja,1290.4,1434.5,72.1,135
1319,1898936,Ashen,1290.3,1780.2,245.0,6
1320,205609,IMMRTL | Drevis,1290.2,1735.1,222.4,2
1321,2667479,IN YOUR WALLS | ABERRATION,1290.1,1780.3,245.1,2
1322,244403,Metal,1290.1,1786.1,248.0,6
1323,3015482,UE | Captain Midnight,1289.8,1801.1,255.7,3
1324,4876743,GRAB | Gordeon,1289.7,1610.6,160.4,5
1325,2982309,garyium,1289.5,1831.7,271.1,2
1326,131374,CS3 | Andrik,1289.4,1702.5,206.5,4
1327,2022388,Wilsports | Edog,1289.4,1600.7,155.6,6
1328,250834,Abso,1289.3,1486.9,98.8,117
1329,3879089,DC3 | DaniGwap0,1288.4,1550.4,131.0,11
1330,3765838,Stelter,1288.0,1706.6,209.3,5
1331,936817,shnazzy,1287.9,1640.4,176.2,8
1332,3639414,UA | ray,1287.6,1428.3,70.3,105
1333,4919647,WizardGG,1287.5,1427.9,70.2,73
1334,1797904,Banj,1287.5,1686.4,199.4,3
1335,1556467,NXM | pret,1287.4,1737.8,225.2,4
1336,414495,Spins | Unshorn,1287.3,1580.5,146.6,296
1337,3333888,Ornik,1287.3,1499.2,106.0,218
1338,242121,KingArc,1287.2,1624.2,168.5,9
1339,467958,CTG | MMG+ | Cheara,1287.1,1440.6,76.7,81
1340,1659330,SamSam,1286.4,1584.8,149.2,71
1341,1239865,PSG | Petrikov,1286.4,1537.5,125.6,93
1342,35873,Space,1285.7,1720.4,217.3,5
1343,1451843,Jerry,1285.6,1545.3,129.9,63
1344,1158833,Dov,1285.4,1764.3,239.4,2
1345,152949,C2F | Rucent,1284.9,1855.2,285.1,2
1346,68115,Kogarasuma,1284.7,1634.1,174.7,5
1347,711721,Dreagune,1284.4,1407.7,61.7,501
1348,3955153,PEAK | Sir.JelloMan,1284.3,1853.5,284.6,1
1349,147658,IcyMist,1284.2,1768.9,242.4,3
1350,977880,MBS | Negan Smith,1284.1,1703.9,209.9,5
1351,5052040,DraDrusDragon,1284.1,1406.9,61.4,77
1352,144195,mTx | MOB | SteR ThA KiiD,1283.9,1417.3,66.7,1120
1353,49915,2can,1283.2,1527.9,122.3,81
1354,3616808,LOON | MaLi,1283.2,1457.4,87.1,49
1355,3289922,MrDrManSir,1283.2,1423.8,70.3,88
1356,1037117,Na | Skies,1283.2,1799.3,258.0,3
1357,2401757,CU | casa della mozzarella,1283.2,1434.4,75.6,74
1358,573466,WC gaming | | User,1282.5,1506.0,111.8,532
1359,1708766,p0wer,1282.3,1640.0,178.8,6
1360,1054597,Terence,1282.3,1598.7,158.2,22
1361,965758,Metal,1282.2,1440.6,79.2,50
1362,33533,EON | Joe Silly,1282.0,1772.0,245.0,7
1363,3006660,EMPR | Bjr,1282.0,1525.6,121.8,14
1364,432451,AFAS | typoni,1281.9,1727.5,222.8,2
1365,20766,WPC | Vinylic.,1281.7,1508.2,113.2,45
1366,143630,Don / Clive,1280.8,1729.5,224.3,5
1367,5260604,VolcanicLambent,1280.8,1853.2,286.2,1
1368,5386848,deluxe,1280.2,1843.8,281.8,1
1369,516197,GTH | Skunkle,1280.2,1490.2,105.0,34
1370,3158975,Ketsui,1279.4,1402.1,61.3,77
1371,146691,Rob Boss,1278.9,1600.2,160.7,43
1372,5010955,player 4,1278.8,1729.2,225.2,2
1373,1588491,sap.,1278.7,1437.9,79.6,71
1374,1009020,Orlox,1278.6,1746.4,233.9,2
1375,5430160,help,1278.6,1834.2,277.8,1
1376,5192977,player 4,1278.4,1744.5,233.1,2
1377,5342342,Joey,1278.1,1733.2,227.6,2
1378,871753,Princess | Kayla,1277.7,1584.4,153.3,8
1379,2396760,SBU | Demon Mode,1277.6,1402.8,62.6,120
1380,157946,UA O | LAGARTIXA LEDGETRAP,1277.6,1852.9,287.7,2
1381,3799101,Gatsby,1277.0,1646.3,184.6,12
1382,1763114,DA | Rafa,1276.8,1861.5,292.3,2
1383,2334632,MOB | Lemon,1276.3,1656.3,190.0,22
1384,943527,MegaMito,1276.1,1430.7,77.3,51
1385,1964748,Fate,1276.1,1516.0,120.0,67
1386,44865,CTG | MuteAce,1276.0,1833.9,278.9,2
1387,1242039,C.Kaleb,1275.9,1876.2,300.1,1
1388,50703,ARJAY!!! / JeJaJeJa,1275.8,1952.2,338.2,1
1389,5457076,[A] Redyoshi_15,1275.6,1628.9,176.7,5
1390,5061559,Kung fu witch,1275.5,1466.0,95.2,35
1391,3125267,ZASE | DDDeez,1275.4,1392.5,58.6,100
1392,3763327,Re:VexZan,1275.0,1817.2,271.1,1
1393,2735072,131 | Taman,1274.9,1424.9,75.0,78
1394,129878,ShadowKO,1274.2,1779.3,252.5,4
1395,1820903,LiEL,1274.1,1760.4,243.1,4
1396,310229,Castelia,1274.1,1626.6,176.3,5
1397,4101411,SSJ | jikzy,1273.8,1565.7,146.0,7
1398,5432835,Frenzik,1273.7,1689.6,207.9,4
1399,5379769,TheAJ-DeL,1273.3,1652.6,189.6,4
1400,3101298,NP | jaymo,1273.1,1389.6,58.3,202
1401,289985,Jack | Arcos,1273.0,1401.4,64.2,58
1402,1836944,MGaming,1272.8,1570.2,148.7,9
1403,530167,The Washed Gays,1272.7,1859.9,293.6,1
1404,1949508,CLL | nitro?!,1272.6,1584.3,155.8,7
1405,684306,Cipher / Drewsephix,1271.8,1509.6,118.9,56
1406,1445490,Crazy | DidntWatchSpongebobAsKid,1271.8,1620.8,174.5,4
1407,1136908,Dragn,1271.8,1852.2,290.2,1
1408,412735,Amnesty,1271.7,1703.5,215.9,4
1409,2653486,SBU | neso,1271.5,1456.4,92.5,57
1410,2434781,KevinJSI,1271.4,1443.5,86.0,75
1411,2570669,RobbyBlitz,1271.1,1862.0,295.4,1
1412,398064,Aidn,1271.0,1413.2,71.1,81
1413,1388704,UTD | moneycat,1270.9,1831.0,280.1,1
1414,2819242,my mom | glucose,1269.8,1430.3,80.3,53
1415,135042,Skyjay / Maister,1269.0,1931.8,331.4,1
1416,140568,AndresFn / Sisqui,1269.0,1931.8,331.4,1
1417,4287882,Stelter,1268.6,1699.3,215.4,4
1418,1270448,Litoh,1268.6,1721.5,226.5,2
1419,1590243,GS/HoM | Majestic Souls,1267.7,1662.1,197.2,13
1420,553257,GNT4 | Skeet,1267.5,1604.4,168.4,6
1421,1525195,Bloom | Seoul,1267.4,1434.9,83.8,68
1422,834907,boing | buckles,1267.1,1446.8,89.9,37
1423,2345935,rachel,1267.0,1728.5,230.8,3
1424,131530,EON | Opana,1266.7,1561.6,147.4,63
1425,2997117,HPixels,1266.6,1432.0,82.7,67
1426,1504469,Panda | KingKirb64,1266.4,1891.0,312.3,2
1427,3005704,YT | Fatamus Ballamus,1266.4,1403.7,68.7,71
1428,4979879,607 | Sue,1266.3,1427.6,80.7,55
1429,3668857,AJPink,1265.7,1895.2,314.7,1
1430,191466,PBJ|ZASE|2B | kino.,1265.5,1407.3,70.9,73
1431,4280866,ARM | ARMSTRONG!,1265.4,1684.5,209.5,3
1432,4851532,Crazy,1265.4,1429.1,81.8,59
1433,4717075,Odysseus,1265.3,1534.5,134.6,9
1434,1032550,JLo / AeroAce,1265.3,1800.2,267.4,3
1435,2358518,StarlightGames | RoboRex,1264.9,1547.6,141.3,8
1436,184066,Yerrr | Thore,1264.8,1763.4,249.3,4
1437,5354153,UC | Julio,1264.7,1632.9,184.1,5
1438,3235131,Tyrunty,1264.2,1602.9,169.4,5
1439,1193468,CF | Arsenic,1264.1,1744.6,240.2,2
1440,404756,D-CAT,1263.7,1539.8,138.1,57
1441,1099914,Bimbus,1263.6,1584.1,160.2,75
1442,5335404,Bane,1263.1,1808.2,272.5,1
1443,5335467,wowmall,1263.1,1808.2,272.5,1
1444,2095348,Flavor_Text,1263.1,1417.6,77.3,42
1445,5333618,player 4,1262.8,1677.6,207.4,3
1446,1571616,MatthewStar,1262.7,1402.2,69.7,65
1447,1083418,CRG/GRNT/MXC | Vapor,1262.4,1701.0,219.3,4
1448,1093655,CDuce,1262.0,1424.3,81.2,67
1449,6083,San / PikaPika!,1261.8,1759.9,249.0,2
1450,636326,MegaVulcan3000,1261.7,1559.7,149.0,6
1451,1859002,FSG | jonYL,1261.4,1431.5,85.1,42
1452,2291581,Krag,1261.2,1815.2,277.0,1
1453,3381604,No T.,1261.1,1417.3,78.1,102
1454,46551,MOB | Relic Song,1261.1,1385.3,62.1,385
1455,1620520,Rhinestone,1260.6,1629.9,184.6,4
1456,172753,Vent,1260.2,1493.4,116.6,41
1457,1246482,Piss,1260.2,1768.4,254.1,4
1458,499333,MBS | Vivid,1259.9,1850.4,295.2,1
1459,3004712,Treble,1259.5,1423.3,81.9,77
1460,4375871,STG | El Papalote,1259.0,1810.1,275.5,1
1461,5484340,Reiji,1258.9,1788.8,264.9,1
1462,2074159,SBU || CB | Chudliest Catch,1258.6,1420.0,80.7,87
1463,1703355,MANIAC,1258.6,1702.6,222.0,3
1464,417249,ED | Cee,1258.5,1694.7,218.1,17
1465,141014,Mystearica,1258.4,1810.8,276.2,2
1466,1482148,Fuzzi,1258.0,1648.2,195.1,6
1467,1205028,Hydra,1257.7,1709.1,225.7,2
1468,4958010,SHU | Spider-Guy,1257.5,1398.7,70.6,87
1469,142720,Kiranchi,1257.5,1838.6,290.5,3
1470,10943,Spaceghost,1257.4,1669.0,205.8,20
1471,4528325,MID | SpacingWizard69,1257.3,1680.8,211.8,4
1472,5331030,player 4,1257.0,1801.4,272.2,1
1473,1321838,Adam,1256.8,1657.0,200.1,27
1474,55579,ShyGuy,1256.6,1776.8,260.1,6
1475,1081948,Potato,1256.4,1755.7,249.6,5
1476,4498902,Mashed Brotato,1256.4,1860.6,302.1,1
1477,1496417,MBS | Riggio,1256.1,1803.0,273.5,2
1478,4298203,WasabiGuy,1255.8,1390.6,67.4,52
1479,1678135,summitson,1255.5,1764.5,254.5,5
1480,1391703,NYU | Coelocanth,1255.3,1405.9,75.3,67
1481,67666,Tai / DM,1254.9,1837.9,291.5,1
1482,135734,BIG GREEN,1254.9,1748.2,246.7,2
1483,1519834,Joey Cannoli,1254.8,1870.5,307.8,1
1484,1617457,MMG+ | PepMonk,1254.7,1608.0,176.6,8
1485,3427909,iQHQ | AoN | Raptor,1254.7,1888.0,316.6,1
1486,968495,Volcanic Rave,1254.6,1397.7,71.5,71
1487,370716,GC | gulpt,1254.4,1718.0,231.8,2
1488,1856186,NS | NotBrayden,1254.3,1803.1,274.4,1
1489,774286,N6 | jonhy,1253.9,1800.3,273.2,1
1490,812513,SBU | Luckky,1253.6,1395.4,70.9,87
1491,2341438,SBU | Swaghetti,1253.5,1539.7,143.1,7
1492,5021246,TeemoFan,1253.5,1717.1,231.8,2
1493,2875081,Plabby,1253.3,1608.5,177.6,4
1494,1872234,eh | yoshi0luigi,1253.3,1553.9,150.3,7
1495,1528394,MMG+ | Dwayne,1252.5,1498.9,123.2,35
1496,3652196,Big Water,1252.4,1705.7,226.7,5
1497,4496420,Stelter,1252.1,1677.0,212.4,4
1498,942315,nebbu,1252.0,1575.9,161.9,6
1499,4635970,PaulGaming | choppawontmiss,1251.5,1431.8,90.2,31
1500,2927520,Lyco | Volpe,1251.5,1535.0,141.8,8
1501,4727827,Player 4,1251.0,1718.6,233.8,2
1502,1540662,imran / Volare,1250.6,1807.4,278.4,1
1503,221537,CHV | Procyon,1250.5,1418.4,84.0,61
1504,5528,C3PO,1250.4,1538.0,143.8,8
1505,1063916,SDB | Squidplumber,1250.4,1701.2,225.4,2
1506,2075655,Scipio,1250.1,1786.7,268.3,1
1507,4156469,Apricot,1250.0,1401.1,75.5,65
1508,1004221,WeirdGuy,1249.8,1411.9,81.1,44
1509,1420773,MacSmitty,1249.7,1426.3,88.3,81
1510,172486,iModerz,1249.2,1724.4,237.6,3
1511,986789,WAR | Skaws,1249.1,1789.0,269.9,2
1512,2651329,MCheese,1248.8,1521.2,136.2,9
1513,242593,BusinessGoldFish,1248.7,1567.7,159.5,7
1514,4087035,ARK | Mirrah,1248.5,1639.9,195.7,4
1515,2496977,Sampai,1248.5,1376.4,64.0,87
1516,1810768,SBD,1248.3,1426.8,89.2,45
1517,4328481,Rider | UserisLogan,1247.9,1379.0,65.5,92
1518,5115755,player 4,1247.5,1794.3,273.4,1
1519,1300659,animal crossing dog,1247.3,1542.8,147.7,8
1520,1420734,Nowhere,1247.2,1629.7,191.3,52
1521,427133,username,1247.0,1595.5,174.3,185
1522,5284757,player 4,1246.9,1666.1,209.6,3
1523,12778,CF | | Beastly,1246.1,1655.6,204.8,3
1524,1036122,KDE | The Ghanaian Prince,1245.9,1442.4,98.2,52
1525,5066658,DRIBBZ,1245.2,1436.8,95.8,29
1526,5353252,player 4,1244.7,1663.7,209.5,3
1527,4220766,G4G | Arbiter,1244.6,1616.8,186.1,5
1528,1684088,Saber,1244.6,1684.9,220.2,3
1529,2742178,AKUMA,1244.2,1638.3,197.0,6
1530,1751700,Kimboiyachi,1243.8,1655.7,205.9,4
1531,1012141,Utopian Ray,1243.8,1743.8,250.0,7
1532,1267281,Ἰλία (イリア),1243.7,1689.9,223.1,3
1533,1693752,WE OUTSIDE | Ascension,1243.7,1435.7,96.0,56
1534,5396033,player 4,1243.6,1726.4,241.4,2
1535,1450318,VREEE!,1243.6,1731.4,243.9,2
1536,2654678,ENC | Aero,1243.4,1684.0,220.3,4
1537,1787480,Rolo64,1243.2,1506.7,131.7,10
1538,1735665,NYU | Rex,1242.7,1418.9,88.1,77
1539,4966191,GamerTY,1242.6,1797.6,277.5,1
1540,2472564,YOSHE LOKO O G,1242.5,1738.5,248.0,2
1541,4166797,marlin,1242.5,1830.5,294.0,1
1542,2301956,Dr. Scaps,1242.4,1666.9,212.3,3
1543,3049162,AWater22,1242.4,1449.7,103.7,28
1544,262295,PM | TC | Chario,1242.3,1763.6,260.6,1
1545,2336197,Zoos,1242.2,1406.4,82.1,64
1546,1227595,KlashT,1242.1,1765.6,261.7,2
1547,4947159,Kyubi~,1241.9,1385.3,71.7,55
1548,358960,USAE | inf.escape,1241.8,1479.6,118.9,92
1549,1583456,Tommil,1241.8,1433.8,96.0,66
1550,2996650,JRaz16,1241.6,1412.5,85.5,71
1551,1520041,ASword6,1241.4,1629.3,194.0,5
1552,1056950,Dark,1241.3,1376.7,67.7,70
1553,1584955,AVERAGE,1241.2,1784.3,271.5,2
1554,2188613,Stxr,1241.2,1801.2,280.0,2
1555,3799766,Cody,1241.0,1618.0,188.5,11
1556,3799095,Ice,1241.0,1618.0,188.5,11
1557,3799098,Myles,1241.0,1618.0,188.5,11
1558,2813171,Kit-Kate,1240.9,1446.9,103.0,17
1559,1252101,Maxa,1240.9,1520.7,139.9,86
1560,3019673,Trans Rights | Vaguely Vulture,1240.7,1408.3,83.8,63
1561,1194511,PHNM | Senn,1240.7,1811.0,285.1,1
1562,5251683,lexipro,1240.7,1749.8,254.6,2
1563,983829,Exkalibur,1240.6,1384.3,71.8,57
1564,5367305,Silentlarp,1240.3,1758.6,259.1,2
1565,704448,Prant,1240.3,1521.7,140.7,77
1566,920328,Cheech,1240.2,1448.7,104.2,264
1567,5501427,Raptor,1240.1,1728.1,244.0,3
1568,5460061,F_nr1r,1239.3,1397.6,79.2,39
1569,49764,Turtle Hands,1238.6,1797.5,279.4,2
1570,3899270,Solar4Eva,1238.4,1403.3,82.4,53
1571,1807962,Dominus,1238.4,1676.7,219.2,3
1572,1026171,Kawhi,1238.3,1777.9,269.8,1
1573,4187041,MM | luis.guillorme.13,1237.9,1616.3,189.2,5
1574,1071248,PNG | Zayzay,1237.6,1444.5,103.5,78
1575,5532165,Hung | Grey,1237.3,1537.3,150.0,5
1576,4966233,Bobingstern,1237.2,1602.4,182.6,5
1577,1796649,Lagiakai,1236.9,1651.4,207.2,3
1578,2843174,DreamOn | OG | Brayman64,1236.8,1656.1,209.7,4
1579,2714496,Kevo360,1236.5,1418.1,90.8,135
1580,5534447,play FFXIV | DSF,1236.5,1688.6,226.1,4
1581,3726803,Arcanum,1236.3,1533.5,148.6,14
1582,1092735,CHIBI / Blap,1236.3,1375.8,69.7,56
1583,1655988,Potato,1236.0,1717.9,240.9,5
1584,1409025,Kvh,1235.9,1582.5,173.3,44
1585,1592950,DDC | WillMill,1235.9,1551.5,157.8,8
1586,4148594,Stelter,1235.8,1694.6,229.4,4
1587,5319302,UC | Noah,1235.6,1599.6,182.0,4
1588,5321971,Jowii,1235.5,1610.0,187.3,4
1589,5137219,TheTrueSmug,1235.5,1362.6,63.6,69
1590,1901768,GayyyBowser,1235.2,1381.3,73.1,81
1591,2672863,Sid!,1235.1,1782.2,273.5,1
1592,4798110,FZP | Peco,1235.1,1613.7,189.3,6
1593,4915266,Q-Tar,1235.0,1375.6,70.3,71
1594,859464,Nijia,1234.7,1514.8,140.1,15
1595,1322680,SYN | O.J. Styles,1234.6,1787.0,276.2,2
1596,4706620,Selldegame,1234.4,1722.2,243.9,2
1597,5489197,PBJ | Spectro,1234.0,1526.9,146.4,6
1598,2977659,QD3.14,1233.9,1428.3,97.2,35
1599,1205021,Neptune Shiranui,1233.8,1661.0,213.6,3
1600,1329063,Peebs,1233.3,1613.9,190.3,5
1601,2634157,POP | SparkSkill,1233.0,1439.9,103.5,122
1602,66861,Kendrick Olimar,1232.9,1738.9,253.0,3
1603,171700,Dr. Bondie (B),1232.6,1372.7,70.0,94
1604,4060299,GSG | Reed,1232.3,1804.5,286.1,3
1605,5506554,haste,1232.3,1705.5,236.6,3
1606,1710048,Kc,1232.2,1514.5,141.1,8
1607,1950079,Slinky,1232.2,1648.9,208.4,6
1608,2927524,danewo,1232.2,1602.1,184.9,7
1609,2386673,DP3/ILMW/SMFN | Izuke,1231.8,1784.4,276.3,1
1610,5365377,HREED,1231.6,1759.0,263.7,1
1611,4552702,JACKBOYS | Picklez,1231.5,1432.2,100.4,30
1612,2615482,APE | Lamentation,1231.1,1421.2,95.0,61
1613,4655607,Jak2k3,1230.6,1381.5,75.4,72
1614,416407,Sled,1230.4,1639.4,204.5,5
1615,69946,BACKTOTHELOOT,1230.3,1612.5,191.1,61
1616,4972471,Rider | brandonisabot,1230.2,1386.1,78.0,68
1617,3525726,vile,1229.3,1638.1,204.4,3
1618,227078,xenight,1229.1,1796.7,283.8,1
1619,1224024,RATS | ybm,1228.8,1495.0,133.1,120
1620,2750451,FSC | 1965 Ford Transit,1228.8,1415.8,93.5,71
1621,1580796,Señor,1228.6,1425.9,98.6,98
1622,2941109,HoG | Tuba,1228.4,1543.2,157.4,7
1623,3693714,Banana Gargler | Jade419,1228.2,1564.7,168.3,5
1624,67357,CF | | PikPocket,1228.1,1703.8,237.8,3
1625,995709,Erickfree,1227.8,1787.5,279.9,1
1626,3358960,kone,1227.6,1652.9,212.6,4
1627,257428,Kenoca,1227.6,1761.8,267.1,1
1628,1810872,Strider | Cross,1227.1,1636.1,204.5,3
1629,4303968,PG | Inari,1226.9,1418.7,95.9,33
1630,5335636,K/GKO,1226.8,1748.2,260.7,1
1631,5335662,Dave,1226.8,1748.2,260.7,1
1632,2062749,eLS | Deox6,1226.4,1824.0,298.8,1
1633,1296395,mBluett,1226.0,1917.3,345.7,1
1634,545235,M+D | DillyDiamond,1226.0,1917.3,345.7,1
1635,4136832,Laingdon | Spicy Bird,1225.7,1391.8,83.1,70
1636,3605541,Aero,1225.7,1675.0,224.7,4
1637,1740341,SmU5h | Mr Mystery,1225.6,1464.7,119.6,38
1638,2442392,Laingdon | Magnesium Fire,1225.4,1367.7,71.1,52
1639,2464067,kapsyzz,1225.3,1580.9,177.8,4
1640,752946,BG | Spyro,1225.0,1638.1,206.6,3
1641,2283224,SCCS | Liam1283,1224.6,1351.6,63.5,97
1642,1257079,天 | Pryce,1224.6,1355.7,65.6,263
1643,2800960,Deathrasher,1224.5,1640.0,207.8,4
1644,1990390,SoothingRuby,1223.9,1720.4,248.3,2
1645,451041,emra,1223.8,1572.2,174.2,8
1646,5394998,geëkd,1223.5,1746.7,261.6,1
1647,648301,ZFN | Jeckup,1223.2,1755.0,265.9,1
1648,70122,Rice,1223.1,1795.1,286.0,2
1649,1101455,CHIMPANCENZUKO / EMW,1223.0,1707.0,242.0,3
1650,2264877,Lockhart,1222.6,1361.3,69.3,103
1651,1247210,DevilNathan,1222.3,1589.7,183.7,4
1652,207656,Ian,1222.2,1704.8,241.3,7
1653,4780500,player 4,1222.1,1683.4,230.6,2
1654,207638,Pac-Slash,1221.9,1802.5,290.3,1
1655,3673508,strafeae,1221.8,1493.4,135.8,10
1656,478382,RNGsus,1221.6,1671.7,225.1,4
1657,2872851,SM|BLZE | Bubbros,1221.3,1681.7,230.2,3
1658,1896685,waztoo,1221.2,1747.3,263.1,2
1659,2241338,THC | BROLY,1221.0,1802.6,290.8,1
1660,2444715,omar,1221.0,1385.9,82.4,53
1661,5044907,NeoPhant,1220.9,1695.5,237.3,2
1662,787741,Potato,1220.7,1727.2,253.3,5
1663,16067,EVIL | Nelvin,1220.6,1753.5,266.4,2
