rank,player_id,name,conservative_rating,rating,rd,sets_played
456,24211,SaltyFun,1210.6,1468.3,128.8,42
457,4148596,Stelter,1209.9,1676.9,233.5,4
458,326148,DA | EMP | Venia,1207.6,1739.9,266.1,4
459,3798818,Flo,1206.6,1350.2,71.8,137
460,3005704,YT | Fatamus Ballamus,1206.0,1349.5,71.7,66
461,981778,0-2 | Trapinch,1205.9,1436.3,115.2,60
462,45472,Council | TheBombBimbi,1205.7,1777.7,286.0,1
463,250002,ATMO | Mischief,1203.0,1448.5,122.8,252
464,4281178,Deific,1202.5,1566.6,182.1,8
465,213567,Asher,1201.5,1401.8,100.2,302
466,1827892,Wilsports | Leiothrix,1200.9,1448.6,123.9,19
467,3796224,DEW | Hailfire,1200.6,1631.5,215.5,4
468,1085224,slate,1199.6,1589.9,195.1,8
469,3349086,AKUMARD,1199.2,1449.0,124.9,12
470,65808,Glentendo / Wraith,1198.7,1577.2,189.3,36
471,1402993,Pekkeman,1198.6,1539.3,170.3,7
472,5297798,providence,1196.7,1609.1,206.2,4
473,330986,G I G A,1195.5,1478.5,141.5,80
474,1179016,12G | MESSIAH,1194.6,1524.5,165.0,8
475,1595369,ShockDunes,1189.9,1373.5,91.8,67
476,5527828,Munchre,1188.9,1442.6,126.8,11
477,2705447,MOB | swiftniko,1188.1,1365.8,88.8,454
478,247544,OctopusMan,1187.4,1766.4,289.5,2
479,5520974,PM,1186.6,1614.6,214.0,3
480,1791615,B Team | Sir sKorZington,1185.7,1295.4,54.9,135
481,512698,gaku,1184.6,1713.5,264.5,3
482,4157833,Deific,1181.3,1366.4,92.6,75
483,3500237,Gmx,1180.8,1323.9,71.6,87
484,4146593,George,1179.5,1533.7,177.1,8
485,15161,Johnny Hoestar,1176.9,1419.1,121.1,47
486,1375808,NGU | Epoodle,1174.1,1449.8,137.8,58
487,3281975,Meshy,1173.8,1560.3,193.3,7
488,1441832,TFO256,1173.8,1608.1,217.2,6
489,397058,COTP | Shinigami313,1173.4,1422.6,124.6,35
490,50963,EnbyFish,1173.0,1531.1,179.0,69
491,1625762,AstroPokemonWorld,1171.2,1528.9,178.9,9
492,970468,Iona University,1171.0,1537.6,183.3,10
493,5354854,Geodash,1168.5,1640.9,236.2,2
494,3024420,K.O.G.,1163.7,1352.6,94.4,87
495,701630,MOB | P.I.E.R.C.E,1161.0,1296.7,67.8,370
496,691323,MMG+ | PACKNETO,1159.0,1368.1,104.5,75
497,147845,TSG | M.Dre,1158.8,1330.2,85.7,291
498,4512313,Stelter,1158.8,1496.1,168.6,7
499,3917953,Asteria,1157.1,1514.1,178.5,8
500,55304,Bigbuffalo,1156.1,1423.3,133.6,39
501,1913227,Nindo,1155.8,1315.6,79.9,73
502,404668,TCaP | Green Marth,1153.2,1471.1,159.0,105
503,1573466,TwoTone,1150.8,1602.9,226.0,4
504,935995,DayRa,1150.1,1347.5,98.7,31
505,28594,RVW,1149.8,1489.8,170.0,76
506,3014877,SFS|JVFIVE | SAPPHYRE,1145.6,1303.5,79.0,185
507,1066557,5LG | CSUF | Tact,1144.8,1575.9,215.6,4
508,1013628,Bolero,1144.7,1616.1,235.7,9
509,2997758,MeNsCh,1143.8,1375.9,116.1,47
510,1883543,The retired | Spurple IV,1143.2,1414.9,135.8,68
511,5332482,Skratch,1143.0,1369.4,113.2,13
512,955105,IamLuffytv,1142.7,1523.2,190.3,55
513,4003599,Elilyth,1141.4,1498.3,178.5,8
514,1444457,GL | Karnage,1141.1,1316.6,87.8,41
515,1601554,Status Quo,1138.9,1782.0,321.5,1
516,901519,Lui-Jesus,1138.7,1690.7,276.0,3
517,1063778,sky,1138.2,1323.3,92.5,31
518,1586105,GWU | Rip Van Winkle,1137.0,1455.5,159.2,17
519,3765836,Stelter,1135.7,1558.0,211.1,4
520,2923324,Dewtwo,1135.4,1343.6,104.1,37
521,959027,ZeXa,1133.9,1415.3,140.7,24
522,1409025,nyKovah,1133.5,1570.9,218.7,10
523,235568,JAVI,1131.8,1604.3,236.2,3
524,2142882,Iona | FibX,1129.6,1387.1,128.8,51
525,242121,KingArc,1127.9,1500.9,186.5,7
526,1401608,</3 | wakeup,1126.1,1506.4,190.1,31
527,4412243,H-Meister,1125.0,1608.3,241.6,3
528,1091411,IHL,1124.7,1485.4,180.4,154
529,5222692,Raptor,1120.5,1477.8,178.6,5
530,4523561,Octobro_,1119.6,1275.3,77.9,56
531,768377,Adrian,1118.9,1392.1,136.6,49
532,184077,UC | Mayyro,1118.3,1420.7,151.2,84
533,2504996,sls,1117.2,1500.0,191.4,6
534,1884925,RTW | QUORTH,1116.0,1318.2,101.1,86
535,1601827,Lemon,1115.7,1580.7,232.5,8
536,3531989,ShineG4GWoke2 | xltl,1114.8,1334.2,109.7,24
537,3932776,Stelter,1114.5,1570.6,228.0,4
538,2591464,TFO256,1114.3,1729.3,307.5,1
539,2213920,Aura Ora!,1113.4,1239.1,62.8,101
540,1261375,TSM | Wylder,1108.2,1479.6,185.7,101
541,2890513,Blair,1108.2,1375.7,133.7,103
542,22047,BRED,1107.6,1596.4,244.4,7
543,1437134,Solfege,1105.9,1265.6,79.9,113
544,126395,Old LTCT,1105.2,1590.6,242.7,3
545,1159867,Gamez Zone | PrimeTime,1104.9,1529.8,212.4,4
546,1009070,Ego | TAMU-C | Maple,1104.7,1463.8,179.6,7
547,945989,AceAttorneyist,1103.2,1537.5,217.2,5
548,1592885,Adam,1103.2,1727.8,312.3,1
549,3053454,TM | Bardo,1101.8,1401.7,149.9,20
550,1145719,Toad,1096.6,1493.1,198.3,5
551,1565806,Charles,1095.8,1725.3,314.8,1
552,62609,ZSP | Fabiio,1094.2,1578.1,241.9,4
553,952373,ENC | Soto,1093.3,1376.0,141.4,67
554,1488238,Waypoint,1091.6,1711.9,310.2,1
555,1440849,ODSY | Tharpy,1090.3,1432.9,171.3,8
556,509977,Dabble,1088.0,1471.7,191.9,72
557,3696138,Suslord,1087.1,1379.8,146.4,30
558,490588,Paulo,1084.5,1463.6,189.6,7
559,1364219,GRNT | summitsun,1081.7,1475.7,197.0,11
560,866133,CookingMama,1081.4,1475.0,196.8,69
561,1723443,JBergs,1074.7,1368.6,146.9,70
562,2456696,Arkyluky,1074.3,1491.3,208.5,5
563,27632,TSG | Wolf,1073.5,1473.4,199.9,44
564,256273,Brownie,1072.0,1461.6,194.8,75
565,2820635,Jam,1071.3,1565.9,247.3,3
566,2896387,dbfc | gObe,1071.0,1281.1,105.0,89
567,2008062,Pango,1070.6,1671.5,300.5,1
568,3436214,Gmx,1069.0,1374.8,152.9,18
569,4589211,Raptor,1069.0,1563.6,247.3,3
570,1334807,KOPA,1068.7,1427.1,179.2,74
571,1039742,DA | Vice,1068.6,1542.7,237.0,6
572,2965327,B Team | Silly | Kira,1067.5,1197.1,64.8,105
573,1669700,Goldsmith,1067.2,1370.7,151.7,148
574,997455,8Tigre24,1066.6,1650.2,291.8,2
575,3892820,Gyler,1065.5,1530.0,232.2,3
576,2106082,butter,1064.7,1627.7,281.5,2
577,2802053,Billio,1064.7,1627.7,281.5,2
578,135614,PHNM | Storm,1064.3,1556.6,246.2,5
579,339291,Ragnellrok / Tom,1062.7,1609.9,273.6,3
580,1582252,ImYeah (A),1060.8,1273.1,106.1,76
581,3907225,UG,1060.5,1451.5,195.5,6
582,183126,GODFiDENT / eviL,1060.0,1474.6,207.3,13
583,1159658,Toogis,1059.9,1403.4,171.8,33
584,1154098,LOA5000,1058.6,1324.9,133.2,74
585,4614432,haste,1058.2,1279.0,110.4,24
586,4369447,cmeonline,1056.8,1464.3,203.8,6
587,3955123,Ganondong,1056.4,1442.5,193.0,5
588,1576596,Agua,1054.4,1515.9,230.7,4
589,1806789,TAMUC | Master byron,1052.8,1423.5,185.3,7
590,2689576,Broshi,1052.4,1295.0,121.3,33
591,147707,CCC | Rudy,1051.9,1552.6,250.3,4
592,2908736,MOB | Auresco,1050.8,1370.2,159.7,22
593,2093234,poo | Doi,1050.0,1386.9,168.4,71
594,4018244,aqua,1049.1,1425.0,188.0,6
595,56946,HQ | Unknown,1048.3,1432.7,192.2,7
596,544841,Zio,1043.9,1572.6,264.3,3
597,1459705,ryu,1043.4,1661.9,309.3,1
598,5341266,GuyGagné,1042.4,1297.4,127.5,12
599,4148593,Stelter,1040.8,1505.3,232.2,3
600,1810177,HU | AquaSerenity,1038.7,1162.8,62.0,95
601,5531108,CHP | MomHunter9009,1038.5,1550.9,256.2,3
602,41440,Master J.J.,1036.6,1210.2,86.8,95
603,1285987,HF,1036.5,1669.9,316.7,1
604,3419888,B Team | PikachuRaichu(B),1034.1,1197.8,81.8,107
605,428414,XIII | JKnight,1032.3,1374.8,171.2,111
606,3722643,Lilac Rain,1031.4,1465.0,216.8,4
607,1017520,808s | Muted,1030.5,1629.9,299.7,2
608,3759410,Moonbeam,1027.5,1366.8,169.6,12
609,128740,NSM | Salty Fun,1026.1,1594.1,284.0,2
610,148121,George,1025.6,1370.6,172.5,9
611,260300,MOB | cba,1025.3,1195.4,85.1,414
612,4345812,cstew,1024.2,1276.1,126.0,34
613,849725,Arc | RyuuJin,1020.7,1642.6,311.0,1
614,3614853,REV | Lightning,1019.2,1250.9,115.8,26
615,3238423,m?n | PHG/SJI | mom?gaming(A),1018.8,1141.3,61.3,130
616,172699,JamesB,1018.6,1171.7,76.6,57
617,2636721,CURSE,1018.2,1612.5,297.1,1
618,3205092,REV | MetalGearFear,1016.4,1445.8,214.7,5
619,777690,Mz. | fortyseven,1016.2,1593.4,288.6,2
620,850428,Flo,1015.8,1619.1,301.7,1
621,1713927,T.TVRussell_Senpai,1015.3,1494.3,239.5,3
622,4369445,cmeonline,1013.8,1486.4,236.3,3
623,328872,3.0,1013.0,1195.9,91.4,75
624,5358,Kamex / Papaya,1010.9,1650.6,319.9,2
625,321223,Heist | Experience,1009.1,1293.7,142.3,10
626,145261,Edwin,1008.1,1609.4,300.7,1
627,3759548,FREE AGENT | Onyx!~,1005.5,1159.5,77.0,55
628,279753,MOB | crimson,1004.7,1163.2,79.3,442
629,2791128,franiss,1003.2,1616.3,306.5,1
630,1883748,Hanler30,1001.3,1153.2,75.9,74
631,1437154,Thom,999.5,1457.3,228.9,9
632,4369446,cmeonline,999.0,1395.7,198.4,6
633,1036286,RoxasXIII,996.0,1621.4,312.7,1
634,3605518,francis,995.3,1390.4,197.5,7
635,2731822,Ansd,993.7,1328.8,167.5,7
636,3759411,MoistMayo,991.4,1332.1,170.3,11
637,541675,Togi,990.9,1329.7,169.4,74
638,1650939,Jay Razor,988.7,1514.2,262.8,3
639,26499,NA | Censored,987.4,1619.5,316.1,1
640,182145,Javi,986.3,1292.7,153.2,10
641,793599,Mr.Mudkip,984.7,1600.3,307.8,1
642,2333297,Sinbad,981.1,1610.8,314.9,1
643,2326839,Jackbozz,980.8,1282.7,151.0,71
644,4488560,Cheech,979.4,1371.5,196.1,5
645,2053683,VikVaughn,978.2,1415.2,218.5,3
646,1321120,Fire Guts | Kuuga,977.3,1394.5,208.6,4
647,434393,TR | Xsage93,976.8,1607.2,315.2,1
648,1586193,Cleaningproduct,975.1,1662.3,343.6,1
649,1287199,PhantomsCode,974.6,1528.9,277.2,2
650,2503807,Iona | Brick Eyes,974.1,1245.9,135.9,76
651,2716663,PWDR | SavageCube,973.9,1594.2,310.1,1
652,450353,Smooth,973.6,1426.2,226.3,6
653,1006188,GWU | PokeBlu,973.6,1355.6,191.0,12
654,13612,Shuzen,971.4,1603.0,315.8,1
655,982139,LuuvMiki,969.4,1158.5,94.5,88
656,2694799,Don Melon,966.8,1151.7,92.4,116
657,1738307,MikeyProHD,965.5,1604.3,319.4,1
658,971156,Unsponsored | ChefRoyardee,965.2,1311.5,173.2,63
659,18685,JLo,964.6,1295.5,165.4,56
660,3975151,Cheech,964.5,1369.2,202.3,5
661,1996784,Dudeguy,964.1,1236.7,136.3,38
662,3388699,Javi,962.2,1324.0,180.9,5
663,3067169,GORDO | TFO256,960.3,1587.2,313.4,1
664,1004616,el tumi,959.2,1304.8,172.8,94
665,3503498,Cylo,959.1,1438.7,239.8,3
666,4531433,Edgyninja,958.7,1142.1,91.7,43
667,413400,SonicBoxx | KingJak,956.9,1508.8,276.0,2
668,1187453,MOB | Rap,956.3,1219.5,131.6,44
669,1659305,MC | Ryzoluca,956.1,1264.2,154.1,57
670,4632807,thederpybird,956.0,1445.6,244.8,3
671,1332566,USA | Kibbss,955.0,1584.4,314.7,2
672,2010983,ScottGreene,947.9,1391.3,221.7,3
673,1500251,CC | Bizcocho,947.7,1299.8,176.1,95
674,4341096,JAVI,940.8,1292.4,175.8,6
675,606124,SSF2 | PlayfulPiano,939.5,1434.8,247.7,3
676,1210502,iLuvJesus | Bulbasir,938.2,1327.7,194.8,5
677,5521465,Bubington,937.5,1257.7,160.1,7
678,3384296,Luna,936.5,1369.7,216.6,3
679,2162564,CreamedLad,931.4,1314.6,191.6,5
680,3952279,WP | Zenko,929.7,1290.8,180.6,4
681,1609844,Premasaur,925.5,1591.3,332.9,1
682,1274,Black Mamba,925.5,1591.3,332.9,1
683,1586196,Status Quo,925.5,1591.3,332.9,1
684,1477426,SkilledRoy,923.9,1250.0,163.1,160
685,822534,CC | Vetta,921.6,1299.4,188.9,181
686,29507,21S | Skyhook,920.9,1476.0,277.6,2
687,2384154,Eco,920.7,1428.9,254.1,2
688,1441578,Happy Burns,919.5,1572.7,326.6,1
689,3545813,DrummerOfMetallica,916.9,1329.9,206.5,5
690,1588019,BART,914.5,1325.2,205.3,5
691,995288,BeerdGamer,913.4,1412.1,249.3,8
692,1471662,Carmel,913.4,1308.8,197.7,6
693,250041,GODFiDENT / AscendX,908.6,1247.7,169.6,70
694,3683175,MSU | dbfc | Chief Beef,906.7,1327.6,210.5,7
695,3038753,HomeFries,906.3,1288.7,191.2,6
696,3118355,CheeZYBrED,904.7,1210.2,152.7,22
697,1811106,poem.,903.8,1298.9,197.6,4
698,224062,Nick,902.1,1351.8,224.9,2
699,2414864,TekkNick,899.7,1266.5,183.4,27
700,5532492,BerrysNCream,897.5,1235.8,169.1,5
701,1894408,Emzy,896.8,1295.1,199.2,6
702,3121363,King Midas,895.4,1265.7,185.1,7
703,2811030,LuminaryEnds,894.9,1376.1,240.6,2
704,276602,George,893.3,1567.6,337.2,1
705,1025526,DED | mdemz,892.6,1243.5,175.5,146
706,152312,HexagonBear,892.4,1155.9,131.8,35
707,677867,JazzerThighs,892.4,1405.9,256.8,3
708,2155538,OE | zawg,889.2,1373.9,242.4,2
709,5471435,ColaBriss,886.5,1178.2,145.9,8
710,5440373,Flimmy,883.7,1245.8,181.0,4
711,1375339,Sansmyman,883.6,1471.7,294.0,3
712,4169800,lynxcero,882.4,1302.2,209.9,4
713,1544557,RW | | MSS,881.9,1179.3,148.7,10
714,2495516,CringeBaby,881.2,1273.2,196.0,5
715,804317,Stormblessed,880.8,1322.1,220.6,8
716,5341035,Slaughter,879.7,1132.9,126.6,14
717,3127896,Beempa Clan | Nick,877.6,1082.2,102.3,38
718,4922506,joueur,876.9,1225.0,174.0,5
719,2345159,MOB | JUBBAJUBBA,875.1,1113.4,119.2,35
720,1886939,Vorhees,874.5,1215.3,170.4,9
721,3340631,GojiTheYoshi,874.1,1395.9,260.9,2
722,1389046,norman,873.7,1557.3,341.8,1
723,4630950,TDB | ThatDerpyBird,873.6,1326.3,226.4,2
724,4870078,VRT | lakia,871.2,1359.6,244.2,2
725,1805042,Stromboli,870.0,1072.0,101.0,165
726,4310353,aidepole,869.3,1353.7,242.2,2
727,4486873,memer,869.2,1272.1,201.4,4
728,2262401,LegendaryCH,867.4,1325.4,229.0,2
729,4566783,Altar,866.4,1050.8,92.2,54
730,1207937,Eon | 天 | Snivy,864.9,1271.3,203.2,8
731,4305222,TengoCancer | TengoCancer,863.0,1301.5,219.3,3
732,1456448,LilBulb,862.9,1233.7,185.4,7
733,5010975,Toxic,862.7,1377.6,257.4,2
734,2163265,SFAM | VGY | Nishiro,861.8,1326.2,232.2,2
735,4614325,PEAK | MBS | Seel,860.8,1340.6,239.9,2
736,4589193,mTx | MOB | SteR ThA KiiD,860.3,1320.2,230.0,2
737,47104,thewaffleman,856.8,1542.4,342.8,1
738,4109077,Player 2,853.6,1391.1,268.8,2
739,157232,Kev,852.9,1223.4,185.3,7
740,1139807,DakuSky,851.2,1340.0,244.4,2
741,4741366,Breeze,849.4,1311.1,230.9,2
742,589695,Teddy,844.0,1324.3,240.2,2
743,2797430,おーど/OWD,843.1,1414.2,285.5,2
744,3579712,BER,842.5,1293.0,225.3,4
745,4754790,ryyyan,841.9,1270.0,214.0,4
746,4281177,Deific,839.9,1309.5,234.8,2
747,326428,SoDa,839.1,1350.8,255.9,3
748,4924179,Metabean75,837.8,1188.0,175.1,4
749,1340822,Jusst_Jesse,836.4,1338.3,251.0,2
750,5143467,Rey5,835.2,1350.9,257.8,1
751,4614255,dbfc | Red Rocket,834.3,1249.0,207.4,6
752,416640,Gawmer,833.5,1120.6,143.5,44
753,3591799,jacob,832.8,1252.3,209.7,4
754,5405967,jacob,832.1,1317.8,242.8,2
755,168626,WEED,831.4,1315.1,241.9,2
756,5471292,NIGHT!,831.2,1286.7,227.7,2
757,1599063,DJ,830.6,1343.0,256.2,4
758,5342631,mTx | MOB | SteR ThA KiiD,829.0,1319.0,245.0,2
759,2993682,voorhese,828.2,1250.6,211.2,4
760,4531067,AON | ZeroTwoNone is OVERRATED,824.1,1281.8,228.9,2
761,3903890,FBI | MaouSilver,823.5,1366.3,271.4,2
762,2744568,SCB | HeroXD,820.5,1226.5,203.0,8
763,1609419,Sky,817.8,1541.0,361.6,1
764,3970494,KingHig?,816.6,1291.6,237.5,2
765,4741386,CHP | Smurfposter,815.7,1301.7,243.0,2
766,4819061,Sir chedda,815.4,1252.2,218.4,4
767,1314991,Cookies,814.4,1152.4,169.0,45
768,29832,MATT | The Don,813.5,1321.3,253.9,2
769,3892624,UG-MAN,811.1,1333.6,261.3,2
770,4027081,S,809.9,1517.0,353.6,1
771,2463396,ZAP,809.3,1185.0,187.9,9
772,1518356,ΣΘΤ | #1 Twitter Shitter,809.2,1204.4,197.6,5
773,345133,LGBT | Zhalos,808.3,1136.4,164.1,22
774,5011824,jmadluck,807.8,1158.8,175.5,4
775,788383,SaladDressing / CampMonster,805.6,1392.9,293.6,2
776,4608792,L3th4L,805.0,1119.1,157.1,8
777,1686333,teej,803.5,1534.8,365.6,1
778,1686320,dyke,803.5,1534.8,365.6,1
779,3848914,Press,803.4,1222.7,209.7,4
780,3723364,kev,803.0,1230.5,213.7,4
781,279507,Monty,802.6,1193.4,195.4,5
782,4122237,mr. chef,800.5,1234.4,216.9,4
783,3471609,WOKE 2 | justrailly,800.4,1013.8,106.7,78
784,7596,QXTR,799.9,1535.5,367.8,1
785,3989839,Mr.GetOwned,799.6,1218.2,209.3,4
786,2373488,ThatOneHermit,798.7,1206.9,204.1,4
787,3630185,Pepsi Man,797.9,1225.9,214.0,4
788,4519990,GSG | MOB | Reed,797.7,1264.8,233.5,2
789,2583406,UMSV | SEN | Frozen,797.2,1016.4,109.6,35
790,67166,Figs / IamLuffytv,797.1,1346.1,274.5,5
791,1547674,MajesticLoaf,795.9,1533.5,368.8,1
792,3761380,GORDO | TFO256,795.8,1432.3,318.3,1
793,3863224,Kev,794.5,1243.1,224.3,4
794,3932471,cl3,793.0,1173.2,190.1,6
795,282201,ev,792.7,1438.4,322.8,1
796,5143466,Mehtars,789.8,1306.5,258.3,1
797,713123,Rockyino,789.5,1304.5,257.5,5
798,487333,FROOT,788.9,1259.8,235.4,4
799,217589,Fordham,788.7,1388.5,299.9,2
800,3843622,tastehercoffee,785.5,1342.3,278.4,1
801,342327,Heirophant,784.3,1297.0,256.4,4
802,3676876,NikoTheFox,783.3,1284.7,250.7,2
803,4665696,blip,781.2,1155.3,187.1,3
804,2553722,SwordDominant,780.9,1404.3,311.7,1
805,1891424,<>< | The Notorious D.U.Q.,780.8,1253.7,236.5,5
806,4629246,Fiestero,779.4,1330.5,275.5,2
807,1008360,Awesome | Brjorn,778.7,1136.0,178.7,7
808,231660,Orion,776.5,1343.8,283.7,1
809,250838,Sky | Skydierf,775.4,1309.7,267.1,3
810,1440439,Rara,775.2,1363.1,294.0,2
811,2934899,Itachi,774.5,1359.2,292.4,1
812,666023,WaVeYbAbY845,774.1,1172.1,199.0,4
813,255443,KenkakuSam,771.5,995.5,112.0,165
814,3655214,George,771.1,1200.9,214.9,4
815,3233229,Argonop,770.8,1107.0,168.1,20
816,2478946,CCNY | Ado,770.6,1381.7,305.6,1
817,1475381,TSP | ThitKho,769.2,1364.7,297.7,3
818,1837859,Yaliso,768.7,1421.9,326.6,1
819,2406431,Angelmedra,763.1,1408.6,322.7,1
820,2962351,Pado,762.8,1363.1,300.1,1
821,2385010,Hope..,762.8,1363.1,300.1,1
822,1088407,Izuoh,761.0,1165.0,202.0,34
823,5469785,Fat & $wag,760.5,1108.2,173.9,8
824,1162631,HDNights,759.7,1389.5,314.9,1
825,1171789,VL | Winter,758.8,1361.5,301.4,2
826,4789415,smblue,757.4,1210.2,226.4,2
827,3122783,Deestroy,757.2,1203.1,222.9,4
828,3019069,LoreMaster | Dusk,753.9,1269.1,257.6,2
829,1669057,69 haha | Smoools,752.8,1432.3,339.7,1
830,3687630,GRNT | Elam,752.0,1245.4,246.7,2
831,2847784,DandyMan,751.0,1204.7,226.9,3
832,1686336,doc,750.8,1439.1,344.1,1
833,1592904,Kenken,750.7,1366.0,307.7,2
834,1444927,Egg,750.3,1393.4,321.5,1
835,4685,vortex,748.3,1310.6,281.1,2
836,1589984,Gatsby,747.7,1388.3,320.3,2
837,2316067,Rockyino,747.6,1373.5,313.0,1
838,1658573,Source Code,747.6,1373.5,313.0,1
839,1647187,boi,747.5,1374.0,313.2,1
840,950669,Rat Gang | LV,746.1,1344.6,299.3,2
841,1251115,Eli,745.9,1396.4,325.2,1
842,1638905,George,745.4,1373.6,314.1,1
843,4930421,TOKNR,743.8,1031.4,143.8,17
844,135818,YeetGod,742.5,1241.8,249.7,4
845,1616525,coffee,740.5,1389.7,324.6,1
846,4569398,Chrisdol,739.6,966.7,113.6,33
847,1586204,Gatsby,738.4,1362.0,311.8,1
848,4537539,LuuvMiki,737.8,1220.5,241.3,2
849,3969306,CptHiBob,737.6,1260.4,261.4,2
850,1580943,Gatsby,737.3,1361.3,312.0,1
851,1507859,Adam,735.7,1369.9,317.1,1
852,3745058,DAG,734.0,1227.8,246.9,2
853,1548148,ENC | LATORR,731.7,1292.5,280.4,2
854,4922523,Mungo,731.6,1126.6,197.5,4
855,3892509,george,731.5,1178.0,223.2,4
856,3683989,qwerty,728.6,1169.6,220.5,4
857,355046,UberCheesecake,727.8,1289.8,281.0,2
858,2342205,HBK | Havoc,727.3,1345.3,309.0,1
859,1666428,Quick silver,725.9,1347.0,310.5,1
860,1033756,Moofs,721.7,1146.3,212.3,5
861,2359863,George,721.1,1337.8,308.4,1
862,2454296,15 | MichaelNinesFan15,719.9,1147.0,213.5,6
863,2972388,Saturn,714.7,1162.5,223.9,4
864,257973,Mulldrifter,706.5,1326.7,310.1,1
865,156936,ENC | Barry,702.9,1028.9,163.0,66
866,1006204,Lunarnaut,702.5,1174.5,236.0,3
867,3613119,Starzz,701.0,1337.7,318.3,1
868,1093927,Notorious D.U.Q.,697.7,1195.4,248.8,7
869,2731888,Cartoon,691.9,1337.7,322.9,1
870,1491803,Feet | boi,691.7,1312.1,310.2,1
871,4149565,SeaneBuns,690.7,1082.3,195.8,6
872,3613127,Kaiju24,690.4,1007.7,158.7,24
873,2432540,TSG | Marnix4PF,688.4,1202.6,257.1,3
874,1599016,Bwa,685.7,1306.5,310.4,1
875,2693674,oRion,680.3,1131.0,225.3,5
876,3173262,Stan,679.5,1294.9,307.7,1
877,2220198,Sylonma,679.5,1294.9,307.7,1
878,2643052,GIANT | DJnutz,679.5,1133.2,226.9,5
879,4018296,REV | LevelOne,677.3,1189.2,255.9,2
880,1592990,Maple / Jefff,677.2,1287.1,305.0,2
881,702928,George,668.3,1283.1,307.4,1
882,2436632,flimbus,668.3,1283.1,307.4,1
883,1579158,Gamesdean,666.0,1233.8,283.9,2
884,1254941,<>< | FishyBusines,665.2,1027.3,181.1,61
885,1655862,Blue,663.5,1285.4,311.0,1
886,2619317,Finesu!,660.0,1279.7,309.8,1
887,1584880,Gidthekid,656.1,1303.9,323.9,2
888,574317,Kidd,655.1,1255.9,300.4,2
889,1601730,kogsatsu,648.6,1279.1,315.3,1
890,5354859,Fayd,648.1,1202.3,277.1,1
891,5354847,Jacob,648.1,1202.3,277.1,1
892,5354852,DJ Gasmask,648.1,1202.3,277.1,1
893,5354849,TK1,648.1,1202.3,277.1,1
894,5354851,Seek,648.1,1202.3,277.1,1
895,5354845,Nate,648.1,1202.3,277.1,1
896,2791892,Pie | Chin341,642.8,1138.4,247.8,2
897,2201016,Ritual,642.4,1239.5,298.6,1
898,1661879,annieruok,637.9,1257.2,309.7,1
899,3101527,CL3,633.7,1145.7,256.0,2
900,5240,bye2,632.9,1183.4,275.3,3
901,1249968,El Bicho,632.7,1246.4,306.8,1
902,2399759,GanondorfPlays,629.4,996.7,183.7,5
903,15056,MHG | Koopa,625.0,1215.4,295.2,2
904,2947878,Celluba,618.0,1004.6,193.3,8
905,2813572,ScoffingConch87,616.2,1112.9,248.3,5
906,1895714,redbird,612.7,1235.2,311.3,1
907,2791464,franiss,612.7,1235.2,311.3,1
908,1431747,JWW,610.5,1068.3,228.9,9
909,3983067,George,606.2,1204.1,299.0,1
910,2935350,Shmoneyman,603.8,1213.9,305.0,1
911,1686282,megacam1,602.9,1235.6,316.4,1
912,1023844,WiseMansGame,588.0,1223.7,317.9,1
913,1723601,flapjack,577.3,1110.0,266.3,2
914,4148242,MOB | Bobo,575.3,1079.5,252.1,2
915,2641542,Dancer,574.9,898.2,161.6,106
916,2716367,IONA | Moat,574.1,1230.4,328.2,1
917,2559661,Willy D,574.1,1230.4,328.2,1
918,580964,CocoMangoCherry,565.5,985.2,209.8,52
919,4917246,YeetGod,555.2,997.0,220.9,4
920,3098383,CL3,550.3,1048.1,248.9,2
921,1995168,Mussy!,546.8,923.3,188.2,18
922,2083546,Awesometems,542.2,1037.8,247.8,8
923,56461,HDR | Arique,535.6,852.3,158.4,70
924,2923257,AGENTSLYFOX,529.1,1157.7,314.3,1
925,405448,Lucienflash,498.5,1045.4,273.4,3
926,265022,VentoLivre,486.7,1150.4,331.9,1
927,3252832,George,451.7,1099.8,324.0,1
928,2638577,IDk,438.6,1121.6,341.5,1
929,982874,Filthyy,398.6,1048.1,324.8,2
930,952370,ENC | B1ggyCh33s3,378.5,979.9,300.7,3
931,57305,CaesarTheSalad,371.1,1068.3,348.6,1
932,2472231,Sky,343.8,1037.5,346.8,1
933,2455864,Dust_2?,336.6,1032.9,348.2,1
934,1609380,Blue,286.8,1010.1,361.6,1
