rank,player_id,name,conservative_rating,rating,rd,sets_played
579,279753,MOB | crimson,946.2,1114.1,83.9,404
580,3503498,Cylo,945.8,1425.8,240.0,3
581,3500237,Gmx,944.9,1199.8,127.4,16
582,4566783,Lost?,942.6,1257.4,157.4,7
583,1588019,BART,942.0,1351.1,204.6,5
584,3388699,Javi,940.7,1302.6,180.9,5
585,4465414,N25/DC | MikuMikuBeam>-<,940.5,1268.2,163.8,7
586,147707,CCC | Rudy,939.1,1577.8,319.4,1
587,2716663,PWDR | SavageCube,939.1,1577.8,319.4,1
588,1500251,CC | Bizcocho,938.5,1289.1,175.3,95
589,4632807,thederpybird,938.0,1426.5,244.2,3
590,1187453,MOB | Rap,937.1,1196.3,129.6,43
591,18685,MM | JLo,936.6,1416.3,239.8,7
592,1996784,Dudeguy,936.3,1215.4,139.5,38
593,982139,LuuvMiki,935.3,1121.7,93.2,73
594,1609844,Premasaur,930.3,1591.8,330.7,1
595,1274,Black Mamba,930.3,1591.8,330.7,1
596,1586196,Status Quo,930.3,1591.8,330.7,1
597,3067169,GORDO | TFO256,927.3,1572.3,322.5,1
598,825382,NEINx,923.7,1209.3,142.8,11
599,3952279,WP | Zenko,916.1,1270.0,177.0,4
600,2162564,CreamedLad,914.0,1299.1,192.6,5
601,1471662,Carmel,907.8,1298.9,195.5,6
602,1441578,Happy Burns,907.5,1567.5,330.0,1
603,4341096,JAVI,907.1,1262.8,177.9,6
604,804317,Stormblessed,903.1,1376.3,236.6,7
605,1210502,iLuvJesus | Bulbasir,900.9,1293.8,196.4,5
606,224062,Nick,896.5,1332.8,218.1,2
607,2811030,LuminaryEnds,895.3,1360.3,232.5,2
608,3384296,Luna,895.0,1335.9,220.5,3
609,5341035,Slaughter,894.6,1177.8,141.6,10
610,1811106,poem.,892.7,1281.0,194.2,4
611,2155538,OE | zawg,890.0,1360.3,235.2,2
612,1440849,ODSY | Tharpy,887.5,1311.0,211.7,5
613,2965327,B Team | Silly | Kira,886.5,1090.9,102.2,33
614,4531433,Edgyninja,886.1,1165.5,139.7,10
615,2495516,CringeBaby,883.8,1276.4,196.3,5
616,3121363,King Midas,883.7,1252.7,184.5,7
617,276602,George,883.2,1562.7,339.7,1
618,1025526,DED | mdemz,882.6,1231.1,174.3,144
619,1477426,SkilledRoy,874.2,1201.3,163.6,143
620,995288,BeerdGamer,871.7,1400.2,264.3,6
621,3683175,MSU | dbfc | Chief Beef,871.2,1299.6,214.2,7
622,490588,Paulo,868.9,1269.9,200.5,5
623,1518356,ΣΘΤ | Resident,867.6,1353.6,243.0,2
624,4870078,VRT | lakia,866.2,1345.6,239.7,2
625,416640,Gawmer,865.8,1250.0,192.1,9
626,4310353,aidepole,864.7,1340.6,238.0,2
627,4486873,memer,864.0,1262.2,199.1,4
628,5440373,Flimmy,864.0,1219.7,177.8,4
629,4630950,TDB | ThatDerpyBird,863.4,1311.0,223.8,2
630,328872,3.0,861.2,1286.6,212.7,3
631,713123,Rockyino / trafe,859.5,1449.6,295.0,2
632,4305222,TengoCancer | TengoCancer,858.8,1326.3,233.8,2
633,5010975,Toxic,858.7,1361.8,251.6,2
634,152312,HexagonBear,858.5,1121.5,131.5,35
635,2262401,LegendaryCH,857.6,1310.0,226.2,2
636,4614255,dbfc | Red Rocket,856.6,1324.2,233.8,5
637,3124553,Enharmonic,855.6,1114.8,129.6,16
638,4109077,Player 2,855.6,1367.3,255.8,2
639,4614325,PEAK | MBS | Seel,855.1,1321.5,233.2,2
640,5471435,ColaBriss,854.2,1149.3,147.5,8
641,1886939,Vorhees,853.4,1195.6,171.1,9
642,5532492,BerrysNCream,853.2,1194.5,170.6,5
643,2163265,SFAM | VGY | Nishiro,852.5,1311.2,229.4,2
644,41440,Master J.J.,851.4,1066.8,107.7,62
645,1207937,Eon | 天 | Snivy,851.2,1264.2,206.5,7
646,1609419,Sky,851.1,1552.6,350.8,1
647,4589193,mTx | MOB | SteR ThA KiiD,849.4,1303.5,227.1,2
648,2797430,おーど/OWD,847.8,1407.4,279.8,2
649,1139807,DakuSky,843.3,1325.9,241.3,2
650,1894408,Emzy,843.2,1217.4,187.1,6
651,4922506,joueur,842.1,1193.5,175.7,5
652,1375339,Sansmyman,838.8,1445.6,303.4,2
653,4741366,Breeze,838.0,1298.7,230.3,2
654,1547674,MajesticLoaf,837.7,1548.4,355.4,1
655,1456448,LilBulb,834.7,1208.6,186.9,7
656,589695,Teddy,834.7,1311.3,238.3,2
657,2373488,ThatOneHermit,833.4,1395.4,281.0,2
658,5342631,mTx | MOB | SteR ThA KiiD,833.1,1312.0,239.4,2
659,4281177,Deific,833.0,1300.2,233.6,2
660,4754790,ryyyan,832.8,1254.6,210.9,4
661,1340822,Jusst_Jesse,832.6,1329.4,248.4,2
662,3579712,BER,832.1,1272.5,220.2,4
663,1805042,Stromboli,831.3,1032.9,100.8,163
664,2643052,GIANT | DJnutz,830.7,1244.1,206.7,4
665,3614853,REV | Lightning,827.2,1146.6,159.7,8
666,3848914,Press,826.0,1245.6,209.8,4
667,5143467,Rey5,824.8,1338.3,256.8,1
668,56461,HDR | Arique,820.3,1170.1,174.9,13
669,168626,WEED,819.4,1302.5,241.5,2
670,5471292,NIGHT!,818.5,1270.6,226.0,2
671,3591799,jacob,818.3,1237.0,209.3,4
672,29832,MATT | The Don,817.1,1316.0,249.5,2
673,541675,LGBTQ+ | Togi,814.8,1259.9,222.5,8
674,217589,Fordham,814.6,1400.6,293.0,2
675,2993682,voorhese,807.2,1231.9,212.3,4
676,326428,SoDa,806.5,1373.6,283.6,2
677,3892624,UG-MAN,805.1,1325.1,260.0,2
678,4924179,Metabean75,803.9,1156.0,176.1,4
679,3233229,Argonop,803.6,1158.6,177.5,10
680,4819061,Sir chedda,799.0,1223.9,212.5,4
681,157232,Kev,798.5,1177.5,189.5,7
682,4531067,AON | ZeroTwoNone is OVERRATED,798.3,1256.9,229.3,2
683,3761380,GORDO | TFO256,798.1,1425.5,313.7,1
684,3970494,KingHig?,794.6,1268.3,236.8,2
685,2213920,Aura Ora!,793.5,1099.2,152.9,13
686,4169800,lynxcero,793.0,1218.8,212.9,4
687,1544557,G00GL3,791.6,1209.5,208.9,4
688,3122783,Deestroy,789.1,1239.4,225.1,4
689,342327,Heirophant,787.6,1295.1,253.7,4
690,279507,Monty,787.1,1181.7,197.3,5
691,4122237,mr. chef,786.7,1219.9,216.6,4
692,3630185,Pepsi Man,786.0,1210.8,212.4,4
693,1008360,Brjorn,785.7,1164.7,189.5,6
694,4629246,Fiestero,784.4,1328.8,272.2,2
695,4608792,L3th4L,783.2,1095.6,156.2,8
696,3989839,Mr.GetOwned,780.4,1197.8,208.7,4
697,2553722,SwordDominant,780.2,1395.8,307.8,1
698,4519990,GSG | MOB | Reed,779.2,1247.4,234.1,2
699,3903890,FBI | MaouSilver,777.8,1310.7,266.5,2
700,3655214,George,775.4,1202.9,213.8,4
701,3843622,tastehercoffee,775.2,1330.9,277.8,1
702,3932471,cl3,774.7,1155.0,190.1,6
703,2934899,Itachi,774.5,1361.9,293.7,1
704,1254941,<>< | FishyBusines,773.9,1201.4,213.7,9
705,1650939,Jay Razor,769.9,1378.6,304.4,1
706,2478946,CCNY | Ado,769.9,1378.6,304.4,1
707,5011824,jmadluck,768.5,1124.3,177.9,4
708,3676876,NikoTheFox,767.6,1287.0,259.7,2
709,3471609,WOKE 2 | justrailly,764.1,978.3,107.1,77
710,2962351,Pado,754.0,1350.8,298.4,1
711,2385010,Hope..,754.0,1350.8,298.4,1
712,3863224,Kev,753.5,1205.7,226.1,4
713,1314991,Cookies,752.3,1093.6,170.6,44
714,1475381,TSP | ThitKho,750.4,1348.8,299.2,3
715,4665696,blip,749.7,1125.4,187.8,3
716,3723364,kev,748.2,1190.2,221.0,4
717,1616525,coffee,745.3,1394.8,324.7,1
718,4537539,LuuvMiki,743.4,1220.0,238.3,2
719,1088407,Izuoh,738.4,1136.0,198.8,34
720,2384154,Eco,738.0,1311.6,286.8,1
721,1145719,Toad,736.7,1232.9,248.1,2
722,135818,YeetGod,736.6,1234.5,249.0,4
723,666023,WaVeYbAbY845,736.3,1137.5,200.6,4
724,1883748,Hanler30,734.8,1071.0,168.1,10
725,4741386,CHP | Smurfposter,733.2,1235.3,251.0,2
726,4569398,Chrisdol,731.4,957.3,113.0,31
727,2359863,George,728.2,1345.0,308.4,1
728,3118355,CheeZYBrED,726.3,1128.3,201.0,9
729,3683989,qwerty,724.1,1170.4,223.2,4
730,3687630,GRNT | Elam,723.3,1225.8,251.3,2
731,156936,ENC | Barry,723.0,1032.6,154.8,64
732,5469785,Fat & $wag,722.1,1071.7,174.8,7
733,1638905,George,720.6,1336.5,308.0,1
734,2813572,ScoffingConch87,720.5,1236.6,258.1,4
735,255443,KenkakuSam,719.3,948.5,114.6,148
736,3745058,DAG,716.8,1212.1,247.7,2
737,3892509,george,716.0,1160.8,222.4,4
738,1589984,Gatsby / McDaddy,715.3,1385.5,335.1,1
739,1548148,ENC | LATORR,710.6,1326.6,308.0,1
740,257973,Mulldrifter,710.6,1326.6,308.0,1
741,4789415,smblue,707.1,1167.5,230.2,2
742,2972388,Saturn,704.5,1152.6,224.1,4
743,1013628,Bolero,704.0,1265.0,280.5,3
744,4922523,Mungo,703.5,1099.7,198.1,4
745,3969306,CptHiBob,694.1,1252.7,279.3,2
746,2619317,Finesu!,690.5,1337.7,323.6,1
747,2716367,IONA | Moat,688.9,1330.0,320.5,1
748,2559661,Willy D,688.9,1330.0,320.5,1
749,3419888,Queenie,688.7,951.9,131.6,38
750,1599016,Bwa,684.4,1301.5,308.5,1
751,1006204,Lunarnaut,683.1,1156.5,236.7,3
752,1033756,Moofs,677.8,1175.4,248.8,3
753,2454296,q2 | imago !!,675.9,1163.0,243.5,4
754,4149565,SeaneBuns,673.5,1063.3,194.9,5
755,2432540,TSG | Marnix4PF,669.4,1173.8,252.2,3
756,1655862,Blue,662.6,1281.2,309.3,1
757,702928,George,661.4,1276.4,307.5,1
758,2436632,flimbus,661.4,1276.4,307.5,1
759,2083546,Awesometems,660.8,1119.3,229.2,8
760,982874,Filthyy,654.3,1337.7,341.7,1
761,574317,Kidd,654.3,1337.7,341.7,1
762,1584880,Gidthekid,654.3,1337.7,341.7,1
763,952370,ENC | B1ggyCh33s3,648.4,1184.7,268.1,2
764,2399759,GanondorfPlays,647.7,1053.2,202.8,4
765,1093927,Notorious D.U.Q.,634.2,1200.9,283.3,3
766,2693674,oRion,630.9,1151.1,260.1,2
767,1661879,annieruok,628.5,1248.5,310.0,1
768,345133,LGBT | Zhalos,625.0,1020.9,198.0,14
769,2791892,Pie | Chin341,625.0,1125.2,250.1,2
770,1249968,El Bicho,624.7,1239.7,307.5,1
771,4018296,REV | LevelOne,618.0,1131.0,256.5,2
772,2010983,ScottGreene,610.2,1173.0,281.4,2
773,2947878,Celluba,595.8,983.1,193.6,8
774,2641542,Dancer,569.6,896.4,163.4,94
775,2463396,DJB | ZAP,565.3,1054.4,244.6,4
776,1995168,Mussy!,561.8,938.3,188.3,18
777,4917246,YeetGod,551.2,990.4,219.6,4
778,2935350,Shmoneyman,548.8,1173.4,312.3,1
779,2744568,SCB | HeroXD,548.3,1070.8,261.2,5
780,4148242,MOB | Bobo,534.8,1047.5,256.3,2
781,3098383,CL3,527.5,1035.3,253.9,2
782,405448,Lucienflash,524.4,1062.3,268.9,3
783,1723601,flapjack,507.1,1053.2,273.0,2
784,2923257,AGENTSLYFOX,470.7,1115.5,322.4,1
785,265022,VentoLivre,448.1,1121.1,336.5,1
786,1609380,Blue,351.6,1053.1,350.8,1
787,57305,CaesarTheSalad,345.7,1047.3,350.8,1
