rank,entrant_id,name,elo,sets_played
225,1157788,Glutamate,1616.2,113
226,341914,Triple A,1615.7,49
227,63962,ENC | Ice,1615.5,108
228,1719545,3U | Pado,1615.5,53
229,213342,PinkDocJ,1615.3,9
230,1758326,ebs | $hrutik,1615.0,20
231,1723671,dbfc | Caelifera,1614.6,36
232,1824970,KDE | Chappsticc,1612.8,329
233,2402885,BlueFlare,1611.2,94
234,1586470,Cipher,1608.7,116
235,2427279,GTN | ShoKhaizo,1607.7,66
236,1580089,DENIM CLUB | petebr0,1607.2,14
237,1590243,GS/HoM | Majestic Souls,1605.6,13
238,1350424,MHM | 天 | VulgarKaiju,1604.4,675
239,1183244,chancla,1604.4,98
240,2790597,Tr4sh | $Krilldog$,1601.7,85
241,2996581,PUP | Myles,1601.6,6
242,1811210,GTH | MBS | Bootleg,1600.9,83
243,499319,EDLN | Salt King,1600.0,22
244,2084157,PPA | Finraal,1599.6,53
245,937364,bran,1595.7,80
246,1659330,SamSam,1595.6,71
247,230304,GTH | LRA | Steven8er,1595.5,74
248,321425,Purity,1595.1,7
249,1250027,SnappleOK,1593.0,84
250,2650945,RISE|I am | The Devil,1592.6,126
251,753836,3D | Juuuuul,1590.7,8
252,796048,ENC | Drilago,1590.6,1175
253,1580144,Madasti,1590.5,72
254,1728859,GRNT | Swag Master,1590.5,127
255,1602986,SBU | BopIt!,1590.2,250
256,1531390,Fiestero,1590.2,171
257,1624931,Bionicle,1590.0,17
258,576268,LVD | Suarez,1588.7,10
259,2088174,GORDO | TFO256,1588.0,224
260,1077177,H2 | Moxort,1587.7,14
261,25509,OA|FC | Nexus,1586.7,11
262,29142,SENTRY | spoop,1586.7,19
263,525344,Tilde,1586.6,6
264,2035678,PeteMan23,1586.4,397
265,185040,Aero,1585.7,10
266,1012831,Friegg / Ho Chi ZYN,1585.2,10
267,1321838,Adam,1584.5,26
268,3249566,EDLN | Octo,1584.2,99
269,2006693,CHP | Relaxe,1582.0,335
270,2987715,GORDO | TFO256,1581.7,7
271,1731974,Ryan,1581.0,83
272,272462,Zoo,1580.8,65
273,1393892,Charles,1580.4,9
274,889148,Miss Input,1579.9,6
275,2178506,Swaggin | Disarming5,1578.5,61
276,2334632,MOB | Lemon,1576.2,22
277,1564320,Bozo,1575.9,6
278,5099409,REV | H-Meister,1575.7,6
279,1529812,FBI | MaouSilver,1575.4,337
280,1007323,SBU | Glial,1573.7,108
281,128671,QueVeen,1572.8,37
282,4557714,REV | LevelOne,1572.6,138
283,1308403,Wise,1571.9,10
284,1072988,ZekeReds,1571.1,140
285,2086800,RISE | Union X,1570.7,78
286,45894,TTD | $N,1570.7,175
287,4773,Phish-it,1570.4,10
288,3676808,q2 | Crescent | Ashi,1569.8,6
289,1191080,dbfc | LRA | Pardo,1569.7,290
290,1807531,CTG | AnthonyIsntCool,1569.5,6
291,1780695,LBE | Raybands,1569.1,103
292,261298,Booty / Karxm,1568.2,94
293,1174400,Soul Society | LazyZach,1568.1,6
294,467446,LoKi,1567.5,3
295,2263562,WE OUTSIDE | YoshiSonic,1566.8,80
296,2136075,G-Money,1564.6,142
297,1971465,Dededenied,1564.4,9
298,1112255,GIANT | fart,1564.1,102
299,3631801,domisBUGGIN22,1563.4,133
300,1007446,E_01,1562.9,5
301,3416651,WPC | FS | Rhinestone Lady,1562.2,103
302,427133,username,1560.8,185
303,4949496,SBU | Whimsicott,1560.5,82
304,1284430,Exia,1560.2,5
305,1099914,Bimbus,1559.8,75
306,1208753,Agua,1558.7,78
307,2024480,EVC | BB8,1558.0,53
308,244598,PSG | balls,1557.7,138
309,1770562,MOB | Loftz,1556.7,1171
310,65808,Glentendo / Wraith,1555.9,36
311,1246252,DUSK | Pugi,1555.2,10
312,331195,MikeMM,1554.2,30
313,1007420,KyleTM,1552.6,116
314,2993602,CCNY | EOI | Ebrima(A),1552.2,350
315,811118,Rigz / Kiranchi,1551.8,8
316,5544702,KDE | Chappsticc,1551.2,5
317,1625801,sorbi,1550.2,92
318,26047,Brave,1548.3,67
319,2867051,UNH | Breb,1548.2,84
320,4584629,Ornik,1547.3,198
321,1409025,nyKovah,1547.2,10
322,180459,Fence,1547.0,5
323,174987,ඞ | Caststarman,1546.6,75
324,69946,BACKTOTHELOOT,1546.5,61
325,1771679,ZeroTwoNone,1546.0,5
326,250040,ENC|MOB | LocalmanMatty,1545.6,567
327,1054597,Terence,1545.4,22
328,2461532,EGF | Roundens,1544.8,95
329,134891,GRNT | Jeans,1544.6,5
330,442000,HEYO | MojoGameSlayer,1544.1,2
331,2272295,LYM? | MM | Llama,1543.9,96
332,142720,Kiranchi,1542.6,3
333,512698,gaku,1538.9,3
334,991550,PhDream,1538.5,2
335,160229,Vent / innoxia,1538.2,84
336,509309,gm | trafe,1537.6,4
337,206240,CF | Phuzix,1537.4,7
338,143630,Don / Clive,1537.4,5
