rank,entrant_id,name,elo,sets_played
409,3761380,GORDO | TFO256,1492.2,1
410,326428,SoDa,1491.9,2
411,3503498,Cylo,1491.8,3
412,995288,BeerdGamer,1491.4,6
413,4003599,Elilyth,1491.3,8
414,2504996,sls,1490.9,6
415,1800430,YHWH | Attaboytom,1490.0,174
416,2553722,SwordDominant,1489.5,1
417,4632807,thederpybird,1489.4,3
418,1321120,Fire Guts | Kuuga,1488.8,3
419,242121,KingArc,1488.5,7
420,4512313,Stelter,1488.0,7
421,2797430,おーど/OWD,1488.0,2
422,231718,Dralro,1486.9,7
423,1650939,Jay Razor,1486.7,1
424,2373488,ThatOneHermit,1486.6,2
425,2478946,CCNY | Ado,1486.5,1
426,1616525,coffee,1486.5,1
427,2385010,Hope..,1486.1,1
428,1638905,George,1486.1,1
429,2195082,MemeMasterM,1486.0,93
430,1584880,Gidthekid,1485.8,1
431,257973,Mulldrifter,1485.7,1
432,3205259,SSS | dbfc | Bardock,1485.7,22
433,2650945,RISE|I am | The Devil,1485.6,50
434,2619317,Finesu!,1485.5,1
435,1548148,ENC | LATORR,1485.5,1
436,2962351,Pado,1485.4,1
437,574317,Kidd,1485.1,1
438,2053683,VikVaughn,1485.0,3
439,2359863,George,1485.0,1
440,2934899,Itachi,1484.9,1
441,2232029,SBU | Pineapples,1484.8,15
442,2375975,Team Vars | Vars,1484.5,17
443,1669160,Mr.Stein,1484.5,77
444,2148803,PAG | SRN | Trapsef,1484.3,102
445,1723671,dbfc | Caelifera,1484.2,9
446,1589984,Gatsby / McDaddy,1484.1,1
447,982874,Filthyy,1484.0,1
448,2716367,IONA | Moat,1484.0,1
449,1007420,KyleTM,1483.9,77
450,2559661,Willy D,1483.9,1
451,1599016,Bwa,1483.6,1
452,5143467,Rey5,1483.5,1
453,2436632,flimbus,1483.4,1
454,1252101,Maxa,1483.2,75
455,1806789,TAMUC | Master byron,1483.2,7
456,1364219,GRNT | summitsun,1483.1,11
457,3843622,tastehercoffee,1483.0,1
458,2384154,Eco,1482.9,1
459,3038753,HomeFries,1482.9,3
460,2272295,LYM? | MM | Llama,1482.6,88
461,702928,George,1482.5,1
462,5010975,Toxic,1482.1,2
463,1308403,Wise,1481.4,5
464,2155538,OE | zawg,1481.3,2
465,2455865,Agua,1481.1,217
466,1655862,Blue,1480.9,1
467,1661879,annieruok,1480.8,1
468,2935350,Shmoneyman,1480.6,1
469,4109077,Player 2,1480.5,2
470,1191080,dbfc | LRA | Pardo,1480.5,166
471,1261375,TSM | Wylder,1480.3,101
472,1249968,El Bicho,1480.2,1
473,704448,Prant,1480.2,17
474,4644446,Red Bull | LowIQRoy,1480.0,7
475,4310353,aidepole,1479.8,2
476,1013628,Bolero,1479.7,3
477,1009070,Ego | TAMU-C | Maple,1479.4,7
478,804317,Stormblessed,1479.1,7
479,970468,Iona University,1478.7,4
480,3903890,FBI | MaouSilver,1478.7,2
481,1139807,DakuSky,1478.7,2
482,1340822,Jusst_Jesse,1478.2,2
483,2811030,LuminaryEnds,1478.2,2
484,4870078,VRT | lakia,1478.1,2
485,265022,VentoLivre,1478.1,1
486,1586105,GWU | Rip Van Winkle,1478.0,17
487,5222692,Raptor,1477.9,5
488,3892624,UG-MAN,1477.8,2
489,1518356,ΣΘΤ | Resident,1477.3,2
490,4629246,Fiestero,1477.1,2
491,224062,Nick,1476.9,2
492,391283,AWG | Silver X,1476.8,25
493,3381604,No T.,1476.5,22
494,344679,ΘF | Ginja,1476.3,94
495,2813572,ScoffingConch87,1476.2,4
496,3384296,Luna,1476.2,3
497,3605518,francis,1476.1,7
498,2086155,EMW Esports 2 | Lozman,1475.9,200
499,3005704,YT | Fatamus Ballamus,1475.6,14
500,3205092,REV | MetalGearFear,1475.6,5
501,4305222,TengoCancer | TengoCancer,1475.1,2
502,573466,WC gaming | | User,1475.1,498
503,57305,CaesarTheSalad,1475.1,1
504,3955123,Ganondong,1475.1,5
505,1609380,Blue,1474.3,1
506,5342631,mTx | MOB | SteR ThA KiiD,1474.3,2
507,2163265,SFAM | VGY | Nishiro,1474.1,2
508,2923257,AGENTSLYFOX,1474.1,1
509,131530,EON | Opana,1474.1,75
510,4018244,aqua,1474.0,6
511,1713130,LXX,1474.0,13
512,3917953,Asteria,1473.8,7
513,4741366,Breeze,1473.5,2
514,862970,muscle milk,1473.4,27
515,4630950,TDB | ThatDerpyBird,1473.1,2
516,1593729,SwimTank | MOB | the drink,1473.1,925
517,1475381,TSP | ThitKho,1473.0,3
518,3907225,UG,1472.9,6
519,4281177,Deific,1471.9,2
520,4369447,cmeonline,1471.8,6
521,4614325,PEAK | MBS | Seel,1471.6,2
522,4381444,YBG | Snowbunny Mind Control,1471.0,97
523,3676876,NikoTheFox,1470.9,2
524,4589193,mTx | MOB | SteR ThA KiiD,1470.7,2
525,589695,Teddy,1470.5,2
526,1145719,Toad,1470.4,2
527,2982200,Kyoma(A),1469.9,11
528,2262401,LegendaryCH,1469.8,2
529,1250027,SnappleOK,1469.6,10
530,168626,WEED,1469.6,2
531,1964748,Fate,1469.5,62
532,29832,MATT | The Don,1469.5,2
533,4741386,CHP | Smurfposter,1468.8,2
534,5471292,NIGHT!,1468.5,2
535,4537539,LuuvMiki,1468.3,2
536,3969306,CptHiBob,1468.2,2
537,4531067,AON | ZeroTwoNone is OVERRATED,1467.9,2
538,3545813,DrummerOfMetallica,1467.7,5
539,3970494,KingHig?,1467.2,2
540,1787007,chicken,1467.2,10
541,342327,Heirophant,1466.7,4
542,3249566,EDLN | Octo,1466.5,36
543,952370,ENC | B1ggyCh33s3,1465.7,2
544,4369446,cmeonline,1465.6,6
545,5521465,Bubington,1465.1,6
546,2010983,ScottGreene,1464.9,2
547,4519990,GSG | MOB | Reed,1464.6,2
548,3687630,GRNT | Elam,1464.4,2
549,3745058,DAG,1464.1,2
550,1006188,GWU | PokeBlu,1463.6,12
551,2791892,Pie | Chin341,1463.1,2
552,4614255,dbfc | Red Rocket,1463.0,5
553,4584629,Ornik,1462.7,57
554,2196831,cmeonline,1462.4,179
555,1375808,NGU | Epoodle,1462.2,51
556,2084268,SBU | Griever,1462.1,51
557,1440849,ODSY | Tharpy,1461.9,5
558,2693674,oRion,1461.6,2
559,250002,ATMO | Mischief,1460.7,250
560,1723601,flapjack,1460.5,2
561,1207937,Eon | 天 | Snivy,1460.4,7
562,160068,!== | tropidolaemus,1460.3,94
563,3220848,Kelvin,1460.1,12
564,4018296,REV | LevelOne,1459.7,2
565,3117153,WattMex,1459.6,14
566,1389846,Kazuto,1459.1,92
567,4488560,Cheech,1458.3,5
568,135818,YeetGod,1458.2,4
569,4789415,smblue,1458.1,2
570,2432540,TSG | Marnix4PF,1458.0,3
571,148121,George,1457.9,9
572,4148242,MOB | Bobo,1457.8,2
573,328872,3.0,1457.7,3
574,40136,ENC | Shyguy,1457.5,589
575,1811106,poem.,1457.5,4
576,1588019,BART,1457.2,5
577,1595369,ShockDunes,1457.1,11
578,3098383,CL3,1457.1,2
579,2495516,CringeBaby,1457.0,5
580,2731822,Ansd,1456.4,5
581,3975151,Cheech,1455.8,5
582,1033756,Moofs,1455.8,3
583,250834,Abso,1455.6,112
584,1093927,Notorious D.U.Q.,1455.6,3
585,1159658,Toogis,1455.3,33
586,594904,vlz,1454.8,19
587,5332482,Skratch,1453.1,13
588,3683175,MSU | dbfc | Chief Beef,1452.7,7
589,3127896,Beempa Clan | Nick,1452.4,10
590,4754790,ryyyan,1451.8,4
591,3349086,AKUMARD,1451.6,11
592,2141410,AHRC | Aminayski,1450.9,67
593,3388699,Javi,1450.5,5
594,2162564,CreamedLad,1450.2,5
595,1210502,iLuvJesus | Bulbasir,1450.1,5
596,3630185,Pepsi Man,1449.8,4
597,15161,Johnny Hoestar,1449.7,47
598,20766,WPC | Vinylic.,1449.5,39
599,4122237,mr. chef,1449.2,4
600,3759410,Moonbeam,1448.9,12
601,490588,Paulo,1448.1,5
602,1006204,Lunarnaut,1448.1,3
603,541675,LGBTQ+ | Togi,1447.9,8
604,4341096,JAVI,1447.8,6
605,1296443,CMU | stubborn,1447.7,66
606,4486873,memer,1447.2,4
607,3122783,Deestroy,1447.0,4
608,3579712,BER,1446.9,4
609,4949496,SBU | Neso,1446.9,38
610,4819061,Sir chedda,1446.9,4
611,1036122,KDE | Koopai_,1446.7,117
612,612997,SCB | Tito,1446.6,22
613,3848914,Press,1446.1,4
614,2454296,q2 | imago !!,1445.8,4
615,3591799,jacob,1445.8,4
616,3892509,george,1444.8,4
617,684306,Newgate / Drewsephix,1444.5,15
618,3952279,WP | Zenko,1444.5,4
619,3107231,POP Smash | Zucaritas03,1444.4,113
620,2993682,voorhese,1444.2,4
621,5440373,Flimmy,1444.1,4
622,405448,Lucienflash,1443.8,3
623,1334807,KOPA,1443.3,74
624,4169800,lynxcero,1443.3,4
625,5341266,GuyGagné,1442.5,12
626,171700,Dr. Bondie,1442.4,18
627,5532492,BerrysNCream,1442.3,5
628,279507,Monty,1442.1,5
629,184077,UC | Mayyro,1441.6,82
630,1471662,Carmel,1441.5,6
631,3655214,George,1441.1,4
632,3759548,FREE AGENT | Onyx!~,1440.7,6
633,3683989,qwerty,1440.1,4
634,610275,Birch,1440.0,61
635,1894408,Emzy,1440.0,6
636,735414,DTN | Aero,1439.9,596
637,959027,ZeXa,1439.7,23
638,3989839,Mr.GetOwned,1439.6,4
639,2643052,GIANT | DJnutz,1439.6,4
640,4665696,blip,1439.6,3
641,3723364,kev,1438.6,4
642,1544557,G00GL3,1438.5,4
643,3863224,Kev,1438.5,4
644,2399759,GanondorfPlays,1437.9,4
645,2867051,UNH | Breb,1437.9,15
646,1750296,Protean,1437.6,427
647,2744568,SCB | HeroXD,1437.3,5
648,129373,MOB | WontonWarrior,1437.3,393
649,2972388,Saturn,1437.2,4
650,3759411,MoistMayo,1435.1,11
651,4566783,Lost?,1434.4,7
652,935995,DayRa,1434.3,6
653,4922506,joueur,1434.3,5
654,1456448,LilBulb,1433.5,7
655,4465414,N25/DC | MikuMikuBeam>-<,1433.0,7
656,2463396,DJB | ZAP,1432.8,4
657,2929199,oddeyes,1432.7,15
658,1723443,JBergs,1430.6,69
659,1954010,toad(B),1430.5,313
660,666023,WaVeYbAbY845,1430.3,4
661,3531989,G4G WOKE 2 | xltl,1430.0,10
662,4922523,Mungo,1429.7,4
663,2074159,SBU || CB | Chudliest Catch,1429.6,80
664,1254941,<>< | FishyBusines,1429.2,9
665,2908736,MOB | Auresco,1428.3,22
666,920328,Cheech,1428.1,254
667,4917246,YeetGod,1427.8,4
668,3436214,Gmx,1427.7,10
669,3315641,Team red | Ajred,1427.0,41
