rank,entrant_id,name,elo,sets_played
677,2455864,Dust_2?,1473.4,1
678,1584880,Gidthekid,1472.9,2
679,955105,IamLuffytv,1472.7,55
680,4589193,mTx | MOB | SteR ThA KiiD,1472.6,2
681,490588,Paulo,1471.9,6
682,589695,Teddy,1471.9,2
683,4741386,CHP | Smurfposter,1471.7,2
684,2262401,LegendaryCH,1471.7,2
685,735414,DTN | Aero,1471.6,611
686,1548148,ENC | LATORR,1471.5,2
687,168626,WEED,1471.4,2
688,15056,MHG | Koopa,1471.4,2
689,610275,Birch,1471.0,68
690,5471292,NIGHT!,1470.9,2
691,1592990,Maple / Jefff,1470.1,2
692,2982200,Kyoma(A),1470.1,75
693,29832,MATT | The Don,1469.4,2
694,574317,Kidd,1469.3,2
695,4531067,AON | ZeroTwoNone is OVERRATED,1469.2,2
696,129373,MOB | WontonWarrior,1469.1,409
697,4369446,cmeonline,1469.0,6
698,4537539,LuuvMiki,1468.9,2
699,3970494,KingHig?,1468.9,2
700,3683175,MSU | dbfc | Chief Beef,1468.7,8
701,3969306,CptHiBob,1468.5,2
702,2313751,<>< | FroggiGutts,1468.3,2
703,3545813,DrummerOfMetallica,1468.2,5
704,1841371,Mustard | Cozy K.(A),1467.8,58
705,256273,Brownie,1467.4,75
706,487333,FROOT,1467.3,4
707,342327,Heirophant,1467.1,4
708,804317,Stormblessed,1466.9,8
709,3019069,LoreMaster | Dusk,1466.7,2
710,2392742,Venrid,1466.1,90
711,1954010,toad (B),1465.9,323
712,4519990,GSG | MOB | Reed,1465.0,2
713,3687630,GRNT | Elam,1464.9,2
714,3745058,DAG,1464.9,2
715,1440849,ODSY | Tharpy,1464.6,9
716,5240,bye2,1464.5,3
717,970468,Iona University,1463.8,75
718,2791892,Pie | Chin341,1463.7,2
719,4305222,TengoCancer | TengoCancer,1463.6,3
720,1723601,flapjack,1462.6,2
721,1006188,GWU | PokeBlu,1462.5,12
722,3315641,Team red | Ajred,1462.5,75
723,4789415,smblue,1461.5,2
724,4018296,REV | LevelOne,1461.5,2
725,1811106,poem.,1461.1,4
726,2933000,Fantasy,1460.9,78
727,959027,ZeXa,1460.9,24
728,3917953,Asteria,1460.9,9
729,982874,Filthyy,1460.8,2
730,3101527,CL3,1460.6,2
731,148121,George,1460.6,9
732,3975151,Cheech,1459.8,5
733,3645722,coldramen!,1459.5,3
734,135818,YeetGod,1459.5,4
735,2432540,TSG | Marnix4PF,1459.3,3
736,4488560,Cheech,1459.1,5
737,3349086,AKUMARD,1459.0,12
738,1296443,sentry | stubborn,1459.0,58
739,2373488,ThatOneHermit,1458.4,4
740,2495516,CringeBaby,1458.1,5
741,4148242,MOB | Bobo,1457.7,2
742,2813572,ScoffingConch87,1457.4,5
743,1159658,Toogis,1457.4,33
744,3098383,CL3,1457.4,2
745,2609146,THE BOIS | Imapotato,1457.1,141
746,2847784,DandyMan,1456.9,3
747,3107231,POP Smash | Zucaritas03,1456.8,141
748,1894408,Emzy,1456.5,6
749,28594,RVW,1456.2,76
750,4754790,ryyyan,1454.9,4
751,2074159,SBU || CB | Chudliest Catch,1454.4,87
752,4122237,mr. chef,1453.5,4
753,1210502,iLuvJesus | Bulbasir,1453.2,5
754,3388699,Javi,1453.1,5
755,4465414,N25>.< | MikuMikuBeam>-<,1453.0,123
756,2162564,CreamedLad,1452.9,5
757,5532492,BerrysNCream,1452.9,5
758,3759410,Moonbeam,1452.6,12
759,5440373,Flimmy,1452.1,4
760,3579712,BER,1452.1,4
761,1334807,KOPA,1451.8,74
762,184077,UC | Mayyro,1451.5,85
763,573466,WC gaming | | User,1450.8,532
764,4341096,JAVI,1450.6,6
765,4486873,memer,1449.9,4
766,1006204,Lunarnaut,1449.7,3
767,4614255,dbfc | Red Rocket,1449.5,6
768,4169800,lynxcero,1449.0,4
769,3696138,Suslord,1448.9,30
770,4819061,Sir chedda,1448.5,4
771,768377,Adrian,1448.1,49
772,3892509,george,1447.2,4
773,3591799,jacob,1447.1,4
774,3122783,Deestroy,1446.9,4
775,4681049,GutBustr,1446.1,129
776,2993682,voorhese,1446.0,4
777,3848914,Press,1445.7,4
778,2473421,SwissWriter (B),1445.5,144
779,952370,ENC | B1ggyCh33s3,1445.5,3
780,27632,TSG | Wolf,1445.0,44
781,1471662,Carmel,1444.9,6
782,3614894,Pacific | Velxify,1444.5,35
783,4665696,blip,1443.7,3
784,950669,Rat Gang | LV,1443.5,4
785,405448,Lucienflash,1443.3,3
786,3863224,Kev,1443.2,4
787,1723443,JBergs,1443.2,68
788,279507,Monty,1443.0,5
789,331723,Dadvon,1443.0,57
790,3989839,Mr.GetOwned,1442.8,4
791,355046,UberCheesecake,1442.6,4
792,1579158,Gamesdean,1442.0,4
793,3759411,MoistMayo,1441.9,11
794,3038753,HomeFries,1441.9,6
795,3655214,George,1441.7,4
796,3630185,Pepsi Man,1440.6,5
797,3723364,kev,1440.3,4
798,55304,Bigbuffalo,1440.2,39
799,3683989,qwerty,1439.1,4
800,2972388,Saturn,1437.9,4
801,3952279,WP | Zenko,1437.5,5
802,3024420,K.O.G.,1437.3,87
803,4922506,joueur,1437.3,5
804,920328,Cheech,1436.7,264
805,1891424,<>< | The Notorious D.U.Q.,1436.2,6
806,1451810,GamingBearsss,1435.6,23
807,3436214,Gmx,1435.6,18
808,1588019,dbfc | BART,1435.5,7
809,3053454,TM | Bardo,1435.4,21
810,1456448,LilBulb,1435.4,7
811,2396760,SBU | Demon Mode,1434.6,120
812,2908736,MOB | Auresco,1434.3,22
813,2466509,CV | Thale_X,1433.5,404
814,666023,WaVeYbAbY845,1433.1,4
815,4922523,Mungo,1432.3,4
816,2731822,Ansd,1430.7,9
817,1580796,Señor,1430.2,98
818,4924179,Metabean75,1430.0,4
819,3121363,King Midas,1429.4,7
820,330986,G I G A,1429.1,75
821,709923,SBU | JetFire,1429.0,108
822,4917246,YeetGod,1428.7,4
823,5341035,Slaughter,1427.5,10
824,1093927,Notorious D.U.Q.,1427.0,7
825,1085549,Judas Jackrabbit,1426.9,143
826,5011824,jmadluck,1426.2,4
827,2693674,oRion,1426.0,5
828,182145,Javi,1425.8,10
829,2744568,SCB | HeroXD,1425.2,8
830,1033756,Moofs,1425.2,5
831,397058,COTP | Shinigami313,1424.4,35
832,2454296,15 | MichaelNinesFan15,1424.4,6
833,2643052,GIANT | DJnutz,1424.3,5
834,1518356,ΣΘΤ | #1 Twitter Shitter,1423.7,6
835,935995,DayRa,1423.5,31
836,467958,CTG | MMG+ | Cheara,1422.4,81
837,2399759,GanondorfPlays,1422.0,5
838,157232,Kev,1421.7,7
839,321223,Heist | Experience,1419.7,10
840,4149565,SeaneBuns,1417.4,6
841,358960,USAE | inf.escape,1416.7,92
842,3101298,NP | jaymo,1415.2,202
843,1595369,ShockDunes,1415.1,67
844,3932471,cl3,1413.7,6
845,5471435,ColaBriss,1413.3,8
846,952373,ENC | Soto,1412.8,67
847,2083546,Awesometems,1412.7,8
848,2750451,FSC | 1965 Ford Transit,1412.1,71
849,1207937,CAFÉ | Snivy,1411.7,9
850,1669700,Goldsmith,1411.1,148
851,2093234,poo | Doi,1411.0,71
852,2463396,ZAP,1409.6,10
853,1036122,KDE | The Ghanaian Prince,1408.6,52
854,5469785,Fat & $wag,1408.2,8
855,2890513,Blair,1406.1,103
856,1588491,sap.,1405.7,71
857,1886939,Vorhees,1405.6,9
858,3531989,ShineG4GWoke2 | xltl,1405.3,14
859,3307725,Stanklove,1402.8,85
860,1444457,GL | Karnage,1402.1,41
861,711721,Dreagune,1400.9,501
862,2997758,MeNsCh,1400.2,49
863,1008360,Awesome | Brjorn,1397.9,7
864,4608792,L3th4L,1396.2,8
865,2142882,Iona | FibX,1393.7,51
866,3121816,redSshake,1392.4,7
867,812513,SBU | Luckky,1392.0,87
868,1063778,sky,1391.2,25
869,691323,MMG+ | PACKNETO,1390.6,78
870,2414864,TekkNick,1390.5,27
871,3005704,YT | Fatamus Ballamus,1389.9,71
872,1257079,天 | Pryce,1389.8,263
873,4614432,haste,1388.7,24
874,2634157,POP | SparkSkill,1385.8,122
875,3500237,Gmx,1385.0,87
876,213567,Asher,1384.6,314
877,3381604,No T.,1383.6,102
878,2423405,ICy,1383.0,20
879,1659305,MC | Ryzoluca,1381.5,57
880,2705447,MOB | swiftniko,1380.4,451
881,3614853,REV | Lightning,1380.3,26
882,2947878,Celluba,1376.2,8
883,428414,XIII | JKnight,1373.7,111
884,1883543,The retired | Spurple IV,1372.9,68
885,4345812,cstew,1371.8,34
886,3798818,Flo,1369.0,140
887,1791615,B Team | Sir sKorZington,1365.4,132
888,971156,Unsponsored | ChefRoyardee,1364.6,63
889,3377495,SHU | Dylaxian,1364.5,68
890,541675,silly | Togie,1360.9,77
891,171700,Dr. Bondie (B),1360.3,94
892,1025526,DED | mdemz,1359.6,146
893,1004616,el tumi,1358.1,94
894,1500251,CC | Bizcocho,1356.8,95
895,2689576,Broshi,1356.2,33
896,4523561,Octobro_,1353.0,54
897,3118355,CheeZYBrED,1352.3,22
898,144195,mTx | MOB | SteR ThA KiiD,1348.0,1120
899,4157833,Deific,1347.9,75
900,18685,JLo,1345.3,57
901,1154098,LOA5000,1344.9,76
902,1431747,JWW,1343.1,16
903,1520007,Bahoochie,1342.5,50
904,46551,MOB | Relic Song,1340.5,385
905,2326839,Jackbozz,1340.3,71
906,2896387,dbfc | gObe,1339.8,92
907,2213920,Aura Ora!,1329.0,106
908,3233229,Argonop,1326.2,20
909,701630,MOB | P.I.E.R.C.E,1325.4,370
910,345133,LGBT | Zhalos,1324.7,23
911,822534,CC | Vetta,1323.6,181
912,1187453,MOB | Rap,1321.1,44
913,1995168,Mussy!,1321.0,18
914,4930421,TOKNR,1320.0,17
915,1582252,ImYeah (A),1315.5,76
916,2670551,SHU | Arc,1314.4,145
917,2503807,Iona | Brick Eyes,1314.1,76
918,3014877,SFS|JVFIVE | SAPPHYRE,1313.7,181
919,147845,TSG | M.Dre,1308.5,292
920,3127896,Beempa Clan | Nick,1308.2,38
921,1913227,Nindo,1306.9,52
922,1437134,Solfege,1304.8,113
923,2965327,B Team | Silly | Kira,1303.3,117
924,1884925,RTW | QUORTH,1302.9,87
925,1088407,Izuoh,1302.0,34
926,3057279,tripp,1297.4,107
927,1314991,Cookies,1290.0,45
928,4569398,Komajiro,1287.6,29
929,3759548,FREE AGENT | Onyx!~,1287.0,55
930,1883748,Hanler30,1286.1,75
931,1544557,RW | | MSS,1284.3,46
932,152312,HexagonBear,1282.4,35
933,3613127,Kaiju24,1278.0,24
934,2345159,MOB | JUBBAJUBBA,1277.8,35
935,1477426,SkilledRoy,1272.0,163
936,328872,3.0,1271.2,75
937,250041,GODFiDENT / AscendX,1270.4,70
938,4531433,Edgyninja,1268.2,37
939,3419888,Queenie,1265.8,108
940,416640,Gawmer,1261.9,44
941,3623611,Stix Shakur,1259.6,70
942,172699,JamesB,1258.4,66
943,1810177,HU | AquaSerenity,1251.3,95
944,3238423,m?n | PHG/SJI | mom?gaming,1247.6,124
945,4566783,Altar,1245.0,47
946,279753,MOB | crimson,1217.7,441
947,580964,CocoMangoCherry,1214.1,52
948,3471609,WOKE 2 | justrailly,1213.9,78
949,156936,ENC | Barry,1211.0,68
950,2583406,UMSV | SEN | Frozen,1209.8,38
951,2694799,Don Melon,1197.1,116
952,982139,LuuvMiki,1183.3,88
953,41440,Master J.J.,1181.1,87
954,260300,MOB | cba,1178.6,414
955,1254941,<>< | FishyBusines,1171.3,63
956,1805042,Stromboli,1132.4,165
957,56461,HDR | Arique,1122.7,70
958,3378295,Aries,1090.1,88
959,2641542,Dancer,1084.3,106
960,255443,KenkakuSam,1070.1,165
