rank,entrant_id,name,elo,sets_played
367,1990442,EDLN | JWU | Tetrahedryn,1619.9,66
368,3409938,alex | oliomar player89(OLIMAR),1619.8,91
369,2427279,GTN | ShoKhaizo,1619.5,97
370,1210858,HM03 / JoFish,1619.1,79
371,2201580,TDC | Alex,1618.1,9
372,433894,SMFN | Towa,1617.9,78
373,469746,Haars,1617.9,17
374,2024480,EVC | BB8,1617.2,121
375,49835,Nuggetz,1616.9,14
376,1489607,banjeet alternative,1616.9,26
377,3801556,Providence,1616.7,83
378,2359922,Booju,1616.3,18
379,605965,Tony Pajamas,1616.2,6
380,1303313,Kqt | narrwall,1616.1,102
381,4313177,Cookies,1615.9,85
382,3927377,シオン,1615.8,6
383,2084157,Finraal,1615.5,125
384,1070879,Trenko,1615.3,127
385,318349,KGP | Rex,1614.1,6
386,4061039,Shi | Senshi,1614.1,17
387,240751,Team Wex | Wex,1614.1,250
388,1798634,DOOM | S. Phantm,1614.0,11
389,997249,MBS | MEGA CHAD,1613.8,81
390,606601,GRNT | Conman,1613.6,12
391,778790,Zozef,1613.5,12
392,2208010,NuggetLV,1613.5,83
393,4382597,fb | etsy witch,1613.5,6
394,29127,LS | XLNC,1612.9,18
395,1250268,ML | Castle,1612.6,8
396,71079,HyperKirby,1612.0,12
397,1816924,Nickxsk,1611.5,63
398,1011767,MBS | Sora_J,1611.4,19
399,390976,KoF | Reaper,1610.8,76
400,2265956,HTC | insect,1610.7,77
401,3501232,HoP | Angle,1610.6,111
402,923148,Pneumatic,1610.6,9
403,1475247,Playmaker,1610.2,83
404,64185,FRIES | CakeAssault,1610.1,7
405,1788561,~NEOS~,1609.8,18
406,63962,ENC | Ice,1609.7,109
407,71594,Arch,1609.7,97
408,1471306,FSC | GRNT | Wildogz,1609.6,87
409,2662846,vooni,1609.5,18
410,967456,mTx | H2o,1609.5,73
411,250461,FEAR | Geist,1609.5,9
412,1121293,Val,1609.2,171
413,1183424,OUG | MAMMOTH,1609.0,95
414,1256099,716 | Kabayeezy,1608.5,8
415,1307860,Dio Brando IRL,1608.3,9
416,2022388,Wilsports | Edog,1608.2,82
417,3938166,Juni,1608.1,10
418,1671986,NS | Brohan,1607.2,88
419,3249566,EDLN | Octo,1606.8,124
420,1215186,10k | LCU | Osh9,1606.5,15
421,580306,ravel | Nothigh,1606.2,9
422,1684008,AFAS Bloom | Hyacinthia,1606.2,90
423,63188,envy,1606.2,7
424,256474,dbfc | yoBBi,1606.0,189
425,823045,SHADIC,1605.9,8
426,380699,Quiqly,1605.9,6
427,3798390,Acey,1605.6,17
428,3843865,LYM? | MM | Darwin819,1605.5,74
429,129074,Applebee's | Dovidio,1605.4,11
430,342066,Joe-J,1605.1,6
431,737909,Fortune | StarZ,1605.1,110
432,3799132,Charles,1604.6,16
433,3749822,Aero,1604.6,7
434,213342,PinkDocJ,1604.4,8
435,1811210,GTH | MBS | Bootleg,1604.2,99
436,1157788,Glutamate,1603.4,110
437,664810,Tohru,1603.1,68
438,328739,FZP | EO,1603.0,29
439,226829,RC | Shuton,1602.9,6
440,2650945,RISE|I am | The Devil,1602.1,130
441,50227,JT7|SMFN|TDOR | Mata-Door,1601.7,75
442,1398715,Fizzystix,1601.6,178
443,3870772,4Miles | Kayla the Pacinator,1601.3,17
444,2996581,PUP | Myles,1601.2,6
445,330599,aubreyclo,1600.9,6
446,1125707,SMFN | Festive,1600.9,84
447,1141005,Light's friend | Clive,1600.8,127
448,1322135,LRA | Jellyfish,1600.7,86
449,137600,Z,1600.7,13
450,1404744,Fonica,1600.5,12
451,229860,WKZ | Mega,1600.5,175
452,445529,Hoodra,1600.0,5
453,1875022,OXESPORTS | toyotatace,1599.7,11
454,257973,KoF | HBA | Mulldrifter,1599.4,76
455,1719545,3U | Pado,1599.1,67
456,5013417,KevinFundiesGod,1598.7,12
457,1992892,CS,1598.7,16
458,126557,EVA_Kirb,1598.5,6
459,2008416,Roukuggle,1598.2,7
460,1307014,SOUP-E | Moat,1598.0,177
461,2697935,HTC | Bigbog,1597.6,22
462,1218189,Heinous,1597.4,92
463,539193,VGY | Sisqui,1597.2,4
464,1174400,LazyZach,1596.9,8
465,1586470,Cipher,1596.8,116
466,67704,me,1596.7,84
467,525344,Tilde,1596.2,7
468,261255,THE GOONS,1596.2,6
469,1006188,GWU | PokeBlu,1596.1,156
470,3446093,SBU | Bluespark7,1596.1,106
471,1581951,KML GRN | KBean,1595.7,16
472,145433,AJ | Air Gordon,1595.7,25
473,1138840,Sticccy / McFunny,1595.6,11
474,1929431,NE NS | Saloum,1595.0,10
475,329448,My Dad,1595.0,9
476,321425,Purity,1594.5,7
477,2402885,BlueFlare,1594.3,96
478,417249,ED | Cee,1594.2,17
479,307127,Lucky,1594.2,6
480,2140230,HpOfficejetPro,1594.1,84
481,70676,floret,1594.0,9
482,142963,CRB / comet,1594.0,12
483,1802706,DoAndroidsDreamOfESheep,1594.0,20
484,1323217,Ian,1593.9,7
485,155564,FzP | TR | Hydra,1593.9,10
486,980204,Youssef,1593.3,12
487,2724086,Zeya,1592.9,13
488,1659330,SamSam,1592.7,71
489,1480393,SS | DDee,1592.2,4
490,753836,3D | Juuuuul,1591.9,8
491,757280,Kitty Princess,1591.9,128
492,483953,SMFN | JKIM | Oolong,1591.9,10
493,507994,StrikeTheSoul,1591.8,8
494,5358,Cookies n Cream II,1591.6,15
495,54394,FzP | Dukkha,1591.5,92
496,385998,NPT BBM | Citadel,1591.5,91
497,184005,Oasis | ShinyMark,1591.4,13
498,128671,QueVeen,1591.1,85
499,576268,LVD | Suarez,1591.0,10
500,2167729,SCB | NinJenDo,1590.8,124
501,3022467,^Jesus^ | frienderman,1590.3,5
502,2285441,MwM | KilogramHours,1590.0,4
503,5029272,MCU | | Matt MurDoc,1589.7,11
504,2144700,Geno,1589.6,7
505,297614,MRW,1589.4,12
506,1800430,YHWH | Attaboytom,1589.4,207
507,1531390,Fiestero,1589.3,198
508,1720410,FS | TJ13,1589.1,80
509,219727,EZ | Killer,1589.1,84
510,1785323,Vanta,1588.9,9
511,68115,Kogarasuma,1588.6,7
512,49123,Face,1588.6,5
513,2044060,luxa,1588.3,8
514,4356162,Member Of Stars,1588.2,4
515,2843174,DreamOn | OG | Brayman64,1588.2,90
516,2020012,MayoNays,1588.2,8
517,1580144,itsame123,1588.1,83
518,680832,:^) | Triforce!,1588.0,10
519,1250027,SnappleOK,1587.9,88
520,2193397,WNL | storm,1587.7,9
521,345023,GRNT | PC Ninja,1587.5,855
522,1228675,SHG | shk,1587.2,6
523,753258,Luminous!,1587.1,13
524,4501421,MOB | Sir Moves,1587.1,7
525,1787007,GWU | NC2 | | chicken,1587.1,91
526,2547733,Antonio,1587.0,24
527,1151464,AG,1586.9,8
528,321135,Wilted Rose,1586.9,6
529,542693,Bbatts,1586.7,5
530,171945,Zach67671,1586.5,79
531,3799114,Quidd,1586.4,5
532,206240,CF | Phuzix,1586.4,11
533,288009,PSA | Kikoho,1586.2,4
534,1007446,E_01,1586.1,6
535,349347,YoseFu,1585.8,12
536,2902631,NP | UniTy,1585.7,124
537,2805697,LPM/Fuga! | Unber,1585.7,4
538,67389,Liyrex,1585.6,16
539,272462,Zoo,1585.5,79
540,1557444,Na | snogi,1585.3,12
541,523826,HONOR | Yourbro,1585.2,8
542,3220447,LCU | Troy,1585.2,13
543,271875,716 | mfy.gg | Fresh,1585.1,9
544,25509,Nexus,1585.0,91
545,1603798,Fiji,1584.9,77
546,2279319,Enderburgery,1584.9,11
547,3053454,SSC|PKF | Bardo,1584.7,94
548,2538433,Employed | Renegade,1584.7,12
549,959283,Share Stock | Drewtwo,1584.6,16
550,1518438,SWR | Enriquethepigeon,1584.5,248
551,1810739,GuyGuy,1584.4,257
552,4324932,The Strong One | HamPolo,1584.1,5
553,28929,Juanpi,1584.1,12
554,2309083,WSU | PoppinXL,1583.9,104
555,539888,ZFN | SCents,1583.8,4
556,45434,Fabiio / Mr. Mojo Risin',1583.8,7
557,147588,CS | Lu,1583.1,90
558,31651,Ish,1583.0,4
559,1310682,TIDE SK OUT | Many,1582.9,7
560,3032025,CU | toge,1582.9,16
561,1942364,Scrote,1582.6,9
562,1304876,Jayrock,1582.5,7
563,1883191,Marsh / Moo,1582.3,6
564,2461464,Irlc,1582.2,4
565,56621,Arhungry,1582.0,9
566,1340246,GENOKING,1581.8,6
567,2386673,hayden | Izuke,1581.7,4
568,1760924,Ns | Xceed | Xerzal,1581.4,4
569,1992273,TXC | Geodash,1581.2,118
570,2987715,GORDO | TFO256,1581.2,7
571,3206002,2desi | future,1581.1,21
572,1089023,LittleMacMain / HunterWinthorpe,1581.0,11
573,45429,CF | JAVI ON EARTH,1580.9,5
574,1043822,Vestation,1580.3,8
575,1287834,Salvo,1580.2,4
576,1620949,Potato,1579.9,6
577,2081149,EVG | TOGURO,1579.9,4
578,1487504,JJE | Arn255,1579.8,8
579,27457,PixelVault | NibbyNibbyNub,1579.8,139
580,1541586,Monte,1579.7,4
581,185040,Aero,1579.6,15
582,368162,Justice,1579.6,7
583,4122369,HONOR/BTE | INVINCIBLE,1579.4,181
584,1964751,ROK | Karu!,1579.3,5
585,493035,Shard,1578.9,89
586,4467122,SCB | Rise Up,1578.6,6
587,2431283,GRNT | Gatsby,1578.6,7
588,2224902,TDC | Skeletal,1578.4,6
589,185802,GTH | EJJ,1578.1,124
