rank,entrant_id,name,elo,sets_played
1548,4783970,Marcotics,1518.8,1
1549,5335636,K/GKO,1518.8,1
1550,3955153,PEAK | Sir.JelloMan,1518.8,1
1551,2383086,HVI | HermanVI,1518.7,61
1552,1620955,DJ,1518.7,4
1553,1010658,TSG | Mr. L,1518.7,5
1554,1136908,Dragn,1518.7,1
1555,3067357,MENSIS | LUTE,1518.7,1
1556,2433182,Xan,1518.7,1
1557,1151283,RNJesus,1518.6,5
1558,3267926,For Her! | riskline,1518.6,1
1559,3220600,Dr Insano,1518.6,1
1560,2386673,DP3/ILMW/SMFN | Izuke,1518.6,1
1561,569602,GODwithinA,1518.6,1
1562,995709,Erickfree,1518.5,1
1563,2345935,rachel,1518.5,3
1564,1142213,Dio,1518.5,1
1565,38148,ATATA,1518.5,1
1566,3799236,thom,1518.5,6
1567,3657072,Slag69,1518.5,1
1568,158619,CS3 | FC | Kiwi,1518.5,1
1569,1465805,HEART | sol,1518.4,2
1570,4876743,GRAB | Gordeon,1518.4,5
1571,1016666,cold,1518.4,1
1572,4962856,PNG | JRaz16,1518.4,6
1573,424620,The Law / cobbler. / PenguinBud,1518.4,3
1574,3718917,balls,1518.4,5
1575,5302952,POST | Astroboost,1518.3,1
1576,391283,AWG | Silver X,1518.3,129
1577,5267310,Team | Bingle McPringle,1518.3,2
1578,227078,xenight,1518.3,1
1579,4087035,ARK | Mirrah,1518.3,4
1580,4943742,OZ,1518.3,1
1581,4126819,EJF,1518.3,1
1582,131374,CS3 | Andrik,1518.2,4
1583,49123,Face,1518.2,1
1584,130959,Inayellowflash,1518.2,1
1585,5534447,play FFXIV | DSF,1518.2,4
1586,2224265,Loucifer / niko sm,1518.2,1
1587,1791545,FutureShadow,1518.2,1
1588,1601554,Status Quo,1518.1,1
1589,5120397,Darnell,1518.1,1
1590,1807962,Dominus,1518.1,3
1591,4281178,Deific,1518.1,8
1592,1282503,KapKaboomz,1518.0,1
1593,817296,Quinn,1518.0,1
1594,13565,DKwill,1518.0,1
1595,5113801,Do Good | ACE,1518.0,1
1596,5329834,Clicker,1518.0,1
1597,1005227,Metal,1518.0,5
1598,5335662,Dave,1518.0,1
1599,3035358,UC | Absol-ute,1518.0,2
1600,1571673,Skywalker,1517.9,1
1601,697242,C7 | Moot,1517.9,1
1602,1586193,Cleaningproduct,1517.9,1
1603,1347527,Nous,1517.9,1
1604,1540662,imran / Volare,1517.8,1
1605,2757397,Hype,1517.8,1
1606,5353252,player 4,1517.8,3
1607,1400808,charles,1517.8,2
1608,1315027,Geepster,1517.8,1
1609,4702,Northwood University,1517.8,1
1610,1573466,TwoTone,1517.8,4
1611,5273995,Herkimer | Stora,1517.8,1
1612,44865,CTG | MuteAce,1517.8,2
1613,1284483,StatusQuo,1517.8,2
1614,35661,SHBOYS | Angel Cortes,1517.7,1
1615,5013524,lard lad,1517.7,1
1616,5467603,CHP | Swish,1517.7,5
1617,737833,Migz,1517.7,1
1618,138843,JT,1517.7,1
1619,1857895,Oliver Closoff,1517.7,1
1620,231030,#MBFA | Chef,1517.7,1
1621,4932274,Domo,1517.6,1
1622,1744611,Bruce,1517.6,1
1623,1454996,Luminary,1517.6,3
1624,1230098,DR IDIOT,1517.6,2
1625,2091533,SFA | Maxwell,1517.6,4
1626,67641,K3H,1517.6,1
1627,1562590,Jmartiles,1517.5,1
1628,1881101,RVN | FrBz | ttv/BlitzzNY,1517.5,1
1629,1005938,Blacklink,1517.5,5
1630,182737,GBG | among us blaster,1517.5,1
1631,1293135,Gem,1517.5,1
1632,2682748,ECSU | Swee,1517.5,2
1633,3240501,ray ray,1517.5,1
1634,2591464,TFO256,1517.4,1
1635,327006,NP | DylanNoPancakes,1517.4,1
1636,484385,MF | Ls,1517.4,1
1637,5185250,MSTR,1517.4,1
1638,2714106,SU | DaDa!,1517.4,1
1639,2639964,AlbeGe,1517.4,1
1640,2818634,Mr Awesome Pants,1517.4,2
1641,891732,Prime,1517.4,4
1642,49835,Nuggetz,1517.4,4
1643,32176,#FNY | Cassius,1517.4,1
1644,2524731,REV | LevelOne,1517.4,111
1645,179750,Dagel,1517.4,51
1646,2893350,GC | Joshuaisherenow,1517.3,1
1647,1549945,Alx,1517.3,3
1648,1267281,Ἰλία (イリア),1517.3,3
1649,242593,BusinessGoldFish,1517.3,7
1650,986789,WAR | Skaws,1517.3,2
1651,4501462,C2F / GRNT | Virgo,1517.3,1
1652,4455239,Belmont-Heir,1517.3,1
1653,56791,djb | kyle xcx,1517.3,1
1654,5177499,SoT | swabbie cast,1517.3,3
1655,48262,King Pants / ANTSAM,1517.3,1
1656,3221451,Shin | Mr. Tony,1517.2,1
1657,16049,SHADOW MAN,1517.2,1
1658,3525726,vile,1517.2,3
1659,277282,Sentry | pghShady,1517.2,1
1660,5148109,TonyBony,1517.2,1
1661,1797904,Banj,1517.1,3
1662,5251683,lexipro,1517.1,2
1663,1520083,GumCuzzler,1517.1,4
1664,4976090,Will S,1517.1,1
1665,1711597,Gooby,1517.0,1
1666,1001585,DN | ShineBurst,1517.0,1
1667,838041,Dead,1517.0,1
1668,2450396,RedKO7,1517.0,1
1669,1157891,RVNT | Zaxel,1517.0,1
1670,1809817,nerdbird,1517.0,1
1671,132203,ID | Sindiso,1517.0,85
1672,4637856,Gymbo2000,1517.0,1
1673,1714454,hotel Pneumario,1517.0,58
1674,3913232,XAU/USD,1517.0,1
1675,1197939,NU | Kople,1517.0,1
1676,4158126,riddy g,1516.9,1
1677,70676,Exciled,1516.9,4
1678,3209025,GO PYRA,1516.9,1
1679,1373988,KOA Typhlava,1516.9,1
1680,1109548,NoTag,1516.9,1
1681,3796224,DEW | Hailfire,1516.8,4
1682,3643436,RG-93,1516.8,1
1683,649771,Mr.Lucky,1516.8,1
1684,5270310,Isiah,1516.8,1
1685,703656,Wise Guy,1516.8,9
1686,763918,AWG | trash,1516.8,1
1687,152669,EEsports | Si | Jakamu,1516.7,1
1688,244469,ArcZero | Soapy,1516.7,1
1689,16051,TSB | Chaos,1516.7,1
1690,1363845,TC | TTD | PoLaRz,1516.7,1
1691,517730,FPI | Apollo,1516.7,1
1692,1970073,FusedShadow,1516.7,1
1693,67357,CF | | PikPocket,1516.7,3
1694,1738,Seibrik,1516.7,2
1695,2449181,MMSky,1516.7,1
1696,47787,M.o.D,1516.7,1
1697,3465672,StoopedDaDum,1516.7,1
1698,1827202,EightJake / Larsen,1516.7,1
1699,3215396,ECSU | Labyrinth,1516.7,41
1700,51542,Tonberry,1516.6,1
1701,4280866,ARM | ARMSTRONG!,1516.6,3
1702,1140531,chevy,1516.6,1
1703,2686139,Ornik,1516.6,4
1704,62160,Sofronas,1516.6,9
1705,4783618,bad at tha game :3,1516.6,1
1706,4101411,SSJ | jikzy,1516.6,7
1707,2647514,KORNDOG | DN | SavageCabbage69,1516.6,5
1708,1930761,kaddical,1516.6,1
1709,36735,Lucius / Kyoka,1516.6,1
1710,48055,Djb | Laid,1516.6,1
1711,355121,PHNM | Frostbyte,1516.5,1
1712,3640016,WelcoFa,1516.5,1
1713,2341438,SBU | Swaghetti,1516.5,7
1714,2431415,RenzZlax,1516.5,1
1715,1796649,Lagiakai,1516.5,3
1716,2585089,Whimi,1516.5,1
1717,5146854,Taxes,1516.5,1
1718,1791146,Z,1516.5,1
1719,15404,Face / Rolex,1516.5,1
1720,544841,Zio,1516.5,3
1721,1070511,Lucius / Koopa Klyde,1516.5,1
1722,381350,Nhan,1516.5,1
1723,5297798,providence,1516.4,4
1724,141014,Mystearica,1516.4,2
1725,2813620,OLD | pheeyl,1516.4,1
1726,379612,Spitz / Lygus,1516.4,1
1727,4966191,GamerTY,1516.4,1
1728,1366142,Impact,1516.4,1
1729,147708,WD | CORONA17,1516.4,1
1730,2150827,RaptorThePhilosopher,1516.4,1
1731,3799094,Aero,1516.4,9
1732,5213225,TheDragothian,1516.4,1
1733,1656154,jarber,1516.4,1
1734,1791633,Bae | Rondor,1516.3,1
1735,594618,FP | Chavo,1516.3,1
1736,1819350,YOYO | D^Brickashaw0730,1516.3,3
1737,1722787,javi,1516.3,1
1738,2090867,Tarineko*,1516.3,3
1739,1340821,Adriel814,1516.3,1
1740,250635,CS | MaverickHunter,1516.3,6
1741,1088672,Icarus,1516.3,1
1742,1000822,2! | Avail,1516.3,2
1743,1311157,RT | NeoVanquisher,1516.3,1
1744,5489197,PBJ | Spectro,1516.3,6
1745,1196985,DWG | Toxzis,1516.3,22
1746,357407,Angel,1516.3,1
1747,1488631,bizcocho,1516.3,4
1748,1462246,607 | Lucky 38,1516.3,1
1749,171142,NEST | MaRune,1516.3,1
1750,225268,FzP | SolarBeam,1516.3,1
1751,2448938,TTboy,1516.3,1
1752,2439223,ArmJoesh,1516.2,1
1753,160228,Ken109,1516.2,1
1754,248698,May,1516.2,1
1755,4521617,JohnnyD,1516.2,1
1756,1066557,5LG | CSUF | Tact,1516.2,4
1757,1183175,Hazard,1516.2,1
1758,1748674,Dino,1516.2,1
1759,1002677,Beard Sr.,1516.1,1
1760,1409137,Coolauncher,1516.1,1
1761,752946,BG | Spyro,1516.1,3
1762,2719969,D-X,1516.1,1
1763,1802849,ZARD | TBS Milkman,1516.1,1
1764,1445490,Crazy | DidntWatchSpongebobAsKid,1516.1,4
1765,329768,Moose,1516.1,1
1766,226498,Ronald / cat dad,1516.1,3
1767,56010,GG | lean,1516.1,1
1768,878292,C64 | TicoTico,1516.1,1
1769,539081,LoF Blue,1516.0,1
1770,1073142,Spenkr,1516.0,1
1771,46546,Rice Shower,1516.0,1
1772,326554,TAF | Staz,1516.0,1
1773,977166,Rico,1516.0,1
1774,6336,Jet,1516.0,1
1775,11420,Melon,1516.0,1
1776,1264705,vexmilk,1516.0,1
1777,14646,DA | Rafa,1516.0,1
1778,2080294,Kiyomaro,1516.0,1
1779,350684,Benzi,1516.0,1
1780,15999,Citadel / Nikolai / BlazingPasta / Beast / BONK!,1516.0,1
1781,2933346,Mars,1516.0,1
1782,3133081,Jack V.,1516.0,1
1783,1750408,Lip / Robit,1516.0,1
1784,1792368,d^ | Oasis,1516.0,1
1785,2542971,Pyrofish,1516.0,1
1786,3740045,SBU | 2015 fetty wap,1516.0,1
1787,4956467,mossyjeans,1516.0,1
1788,5081800,Hendrix,1516.0,1
1789,4933739,Ryan,1516.0,1
1790,3549882,George,1516.0,4
1791,128649,ChefKef / Sled,1516.0,1
1792,930429,vito,1516.0,1
1793,1163760,Iida,1516.0,1
1794,2774024,Artie,1516.0,1
1795,870913,Highschord,1515.9,1
1796,1306717,Dumbboard,1515.9,1
1797,3374102,LUCAS / Kay,1515.9,1
1798,340935,Flippy,1515.9,1
1799,1278946,Coggles,1515.9,1
1800,1433828,Brett,1515.9,1
1801,5079763,Otaku,1515.8,1
1802,15921,DTN | Fatality,1515.8,1
1803,1285987,HF,1515.8,1
1804,1315718,Rum Raisin / AbsolutelyNoWhippedCream,1515.8,1
1805,1153844,Bulgogi,1515.8,1
1806,4730326,PG77 | PickleGuy77,1515.8,1
1807,2008062,Pango,1515.8,1
1808,5321971,Jowii,1515.8,4
1809,2085103,Ice,1515.8,1
1810,4991809,player 4,1515.8,1
1811,3696034,my dear,1515.8,1
1812,2427518,GrayGhost110,1515.8,1
1813,4148596,Stelter,1515.7,4
1814,5171455,TCG | SuperSweet,1515.7,1
1815,1156384,Herman,1515.7,1
1816,3500797,Tobi,1515.7,95
1817,871753,Princess | Kayla,1515.7,8
1818,4530351,aleese,1515.6,1
1819,1367936,Dr. Jay,1515.6,1
1820,2843174,DreamOn | OG | Brayman64,1515.6,4
1821,2927520,Lyco | Volpe,1515.6,8
1822,5184963,flemboat,1515.6,1
1823,171687,←/Sparknomad,1515.6,1
1824,127994,stress.,1515.6,1
1825,821917,PrinCe~KeX,1515.6,1
1826,3879089,DC3 | DaniGwap0,1515.6,11
1827,451490,400x,1515.6,3
1828,1093960,luxray,1515.5,1
1829,1890317,Kirbiny,1515.5,1
1830,1836463,Slim,1515.5,1
1831,1309500,quicK,1515.5,1
1832,1356366,Rockadon,1515.5,1
1833,4521508,Romantendo64,1515.5,1
1834,1035379,AceAttorney,1515.5,1
1835,5270322,Bloom,1515.5,1
1836,3785077,War Criminal Cheems,1515.5,1
1837,1038045,KrungStats | Lookkrung,1515.5,1
1838,3191297,Seeg,1515.4,1
1839,1091103,Pado,1515.4,5
1840,4037679,1femto,1515.4,1
1841,5016354,Zack,1515.4,1
1842,1687505,Jiffy,1515.4,1
1843,2872851,SM|BLZE | Bubbros,1515.4,3
1844,3024682,DER3Y,1515.4,5
1845,1828724,BGWLD,1515.4,4
1846,5012483,DevilNook,1515.4,1
1847,4907450,Nutty,1515.4,1
1848,1281668,cobbler.,1515.4,1
1849,1040009,TSB | Elixir,1515.4,1
1850,945989,AceAttorneyist,1515.4,5
1851,849725,Arc | RyuuJin,1515.4,1
1852,3204199,bemo,1515.4,1
1853,2384799,joey,1515.3,1
1854,2645686,Kaphita,1515.3,1
1855,4480243,Icey,1515.3,5
1856,4990312,BadOnMyEnd.,1515.3,1
1857,5259960,Otaku,1515.3,1
1858,974154,C+,1515.3,1
1859,1003660,Lone,1515.3,1
1860,67406,LR | On Tilt,1515.3,1
1861,1224436,Leo,1515.3,1
1862,55992,Shaggy,1515.3,1
1863,66965,fart / HotCarl,1515.3,1
1864,2509048,GRIZZ / Starseth,1515.3,1
1865,3655691,Carson,1515.3,1
1866,4303797,Flynn,1515.3,1
1867,29685,junk,1515.3,1
1868,1894348,scruffie:)),1515.3,2
1869,185596,UltimaGamer3000,1515.3,1
1870,2902774,Haven,1515.2,1
1871,5238588,DA FEZZ,1515.2,1
1872,2442377,Nameless,1515.2,1
1873,2708842,LuiGames8,1515.2,1
1874,2113670,UNCG | YURI JESUS,1515.2,1
1875,3599058,Homie,1515.2,1
1876,1548201,MSU | Yona,1515.2,3
1877,1536646,Mu^,1515.2,1
1878,1351232,TC | Attempte,1515.2,1
1879,236549,mimu!! / Latino heat,1515.2,3
1880,1356469,Nobody,1515.2,1
1881,1252101,Maxa,1515.1,86
1882,4937620,xsting34,1515.1,1
1883,3903461,Izer,1515.1,1
1884,3690993,balls,1515.1,4
1885,2785103,EightEquals,1515.1,1
1886,1739578,7kf,1515.1,1
1887,1050437,ODSY | DubbedOut,1515.1,4
1888,1836241,Kma,1515.1,8
1889,1110116,S...,1515.1,1
1890,1812083,Etjam,1515.1,1
1891,66861,Kendrick Olimar,1515.1,3
1892,1198751,Bwillz / Napulian,1515.1,1
1893,3017077,Terra,1515.0,1
1894,2331980,3van,1515.0,3
1895,2450999,Tom,1515.0,1
1896,1333355,Banana,1515.0,1
1897,1684312,EΔ | TacoDeGerman,1515.0,1
1898,1942241,ExS | Dark Blue,1515.0,1
1899,1012786,LCU-SFS | NationWide,1515.0,1
1900,572107,TZ | monkeyboy44,1515.0,1
1901,1442985,HeyZeus,1514.9,1
1902,1372801,Bolt,1514.9,1
1903,4668533,aaron,1514.9,1
1904,3044562,Pineapple,1514.9,5
1905,2265956,HTC | insect,1514.9,2
1906,3318628,Chewyaardvark / SnakeyCools,1514.9,1
1907,5343438,Duncan Idaho / The Glizzo,1514.9,1
1908,956594,Mint,1514.9,1
1909,5034446,PEAK | pc gamer,1514.8,1
1910,5066251,player 4,1514.8,1
1911,973095,Iona | Iggy,1514.8,1
1912,4720393,thunc,1514.8,1
1913,112228,Cougy,1514.8,1
1914,866443,Lightning McMurphy,1514.8,4
1915,423100,YukiTrey / Xen0,1514.8,1
1916,2106959,C9 | Sasuke Gucciha,1514.8,1
1917,2670382,Owser,1514.8,78
1918,4668497,Vacant,1514.7,1
1919,2843394,Mochie,1514.7,1
1920,5506554,haste,1514.7,3
1921,2508534,Phoon,1514.7,82
1922,861161,Ranger,1514.7,1
1923,1094109,Jdenator,1514.7,1
1924,5405444,WPC | FS | Verbatim,1514.7,1
1925,5227870,chromatic.,1514.7,1
1926,240911,Ragnellrok,1514.7,3
1927,996454,Kylo,1514.7,1
1928,1578757,Potato,1514.6,5
1929,992051,OTwo,1514.6,1
1930,14702,Lew,1514.6,1
1931,1243483,AC_redrum,1514.6,1
1932,2772301,KingJack,1514.6,1
1933,1306291,CHP | Wagon Fruit,1514.6,1
1934,3751132,balls,1514.6,4
1935,3818832,escalat1ng,1514.6,1
1936,1708736,Maria,1514.6,1
1937,5389685,Mimikyube,1514.6,1
1938,4165204,448 | _Rift_,1514.6,1
1939,3295539,swovfty,1514.6,1
1940,1273520,snakeeyes,1514.6,1
1941,1720327,Pilotwings | Drink Milk,1514.5,1
1942,1339286,toddler,1514.5,1
1943,1459705,ryu,1514.5,1
1944,4291866,mob100,1514.5,1
1945,2188613,Stxr,1514.5,2
1946,3668588,GP | caramelbrew,1514.5,1
1947,3734881,Zemi,1514.5,1
1948,2877401,Desyrée,1514.4,64
1949,3017089,Andrew Kulp,1514.4,5
1950,4706623,Dragonthian,1514.4,1
1951,700324,KGuard,1514.4,9
1952,16108,DA|EMP | Wes,1514.4,37
1953,1683349,yosi,1514.4,1
1954,2461030,JC.Nobody,1514.4,1
1955,5022512,player 4,1514.3,1
1956,285006,3D | Daramgar,1514.3,1
1957,2338404,Arsene,1514.3,1
1958,5195685,Tj Gav,1514.3,1
1959,1814072,F!Ve,1514.3,1
1960,1625762,AstroPokemonWorld,1514.3,9
1961,3799085,worsedeath,1514.3,1
1962,2180223,Salamence,1514.2,1
1963,5098151,shrampo,1514.2,3
1964,271420,LB | Shep,1514.2,1
1965,4915310,JEM,1514.2,1
1966,1950079,Slinky,1514.2,6
1967,1781734,Kesom,1514.2,1
1968,3053380,SMB | Knev$,1514.2,1
1969,3821892,Alex,1514.2,1
1970,5501427,Raptor,1514.1,3
1971,1496561,BANZOOO,1514.1,1
1972,3759235,Walmart | Gail Lewis fan 52,1514.1,1
1973,56946,HQ | Unknown,1514.1,14
1974,3144361,Axletman,1514.1,3
1975,1105885,Wiz,1514.1,1
1976,1532399,ccl bizcoocho,1514.1,4
1977,39741,BaconBreath / Sheppy,1514.1,1
1978,4538911,Axis | MagieMagical,1514.1,1
1979,5140244,Jasun,1514.1,1
1980,5083346,bluescreen,1514.1,1
1981,2338489,Juice,1514.0,1
1982,281460,Sinai | AFW,1514.0,1
1983,2349485,Relic,1514.0,5
1984,1016157,J~DAWG,1514.0,1
1985,5195637,d_pot,1514.0,1
1986,1377618,Mrsupersonic711,1514.0,1
1987,58087,BorknBeans,1513.9,1
1988,1058117,GPT | Kroft,1513.9,1
1989,1091411,IHL,1513.9,155
1990,4322052,Big Ant,1513.9,1
1991,1605840,FLAF,1513.9,1
1992,1446066,Rek,1513.9,1
1993,3131727,Kal,1513.9,1
1994,4435482,ny54,1513.9,1
1995,512704,Anchor,1513.9,3
1996,1427848,JRock-SM,1513.9,1
1997,4913584,As Whatever,1513.9,1
1998,1018662,TC | CTH,1513.9,6
1999,5405131,Merlyn,1513.9,1
2000,2765142,ShyGuy4Smash,1513.8,1
2001,5510458,G$hmoney,1513.8,4
2002,5037197,Sythonage,1513.8,4
2003,3643138,LG | Milk,1513.8,1
2004,1245611,Albert,1513.8,1
2005,1468989,ZFN | UTA | Thuy,1513.8,1
2006,1262852,NYU | Rhythm,1513.8,1
2007,5355484,Nate,1513.7,2
2008,1662131,151drum,1513.7,6
2009,4569886,Kin,1513.7,1
2010,4524448,Joeydillz,1513.7,1
2011,2100389,SU | ethbeast,1513.7,45
2012,2234087,Bonane,1513.7,1
2013,844039,Veemo,1513.7,1
2014,183353,Kofi,1513.7,1
2015,1443097,SaiTima,1513.7,1
2016,5427724,raydacoolest,1513.7,1
2017,3053148,PNG | Penguno,1513.7,3
2018,4981448,player 4,1513.7,1
2019,5241866,Rocco,1513.7,1
2020,2714336,Chaos,1513.6,1
2021,67476,Frosty / Dolan,1513.6,1
2022,3541583,King,1513.6,3
2023,3582974,User452777,1513.6,1
2024,4091090,FromSpace,1513.6,1
2025,136434,Knowone,1513.6,1
2026,1819972,nav,1513.6,1
2027,172151,Jaymillex,1513.5,1
2028,3845248,paper,1513.5,1
2029,2505273,Lust,1513.5,1
2030,1257842,PTM | Wild Card,1513.5,1
2031,964432,Sour-SkittleS,1513.5,1
2032,1502533,Council | Rockadon,1513.5,1
2033,4160327,ENERGYSHADOW,1513.5,4
2034,1140627,CesarYouLater,1513.5,1
2035,3017048,Nick Pesa,1513.4,5
2036,3265306,REAL | BadMan,1513.4,1
2037,55969,RYNO,1513.4,4
2038,5376324,Kendub,1513.4,2
2039,1707922,BerveraSSBU,1513.4,1
2040,1055425,Fahrenheit,1513.4,1
2041,1442967,Nowhere,1513.4,1
2042,4216517,ivan jacinov,1513.4,3
2043,3601738,Plat,1513.4,1
2044,1307871,NickSF,1513.4,1
2045,1741033,T5Cloud9M,1513.4,1
2046,1524905,Bobby Pagliaio,1513.4,1
2047,5037185,memesmemes300,1513.4,5
2048,4544045,2Desi | wyfy,1513.4,1
2049,5389684,Poyocookies!,1513.3,2
2050,1186584,Koopa Troop: | Radeon,1513.3,3
2051,1036286,RoxasXIII,1513.3,1
2052,1423742,ZASE GOAT | Raynbow,1513.3,86
2053,477842,Punching Bag,1513.3,1
2054,3071069,Brooks,1513.2,1
2055,9969,Elu,1513.2,1
2056,2205195,CaveDan,1513.2,2
2057,1229709,Sniffles,1513.2,2
2058,246066,Sama,1513.2,1
2059,4329696,Pufyy,1513.2,1
2060,2660512,Kini,1513.2,1
2061,4623575,FUCK MEDINA,1513.2,1
2062,4519814,Nova_v1,1513.2,1
2063,320061,woosh,1513.2,1
2064,4326685,Sleeps,1513.2,1
2065,4320443,Marcel,1513.2,1
2066,2278023,Unforgiven | Kabishan,1513.2,1
2067,1001254,Pride | Lioness,1513.2,108
2068,4901773,mrmods,1513.1,1
2069,5013671,player 4,1513.1,1
2070,1488635,sh3quam,1513.1,4
2071,5085229,WHS | Tabpol,1513.1,1
2072,1063995,Rice,1513.1,1
2073,1247210,DevilNathan,1513.1,4
2074,4973525,Karma,1513.1,1
2075,145261,Edwin,1513.1,1
2076,1087761,Tetro,1513.1,1
2077,1738307,MikeyProHD,1513.1,1
2078,1288403,DatDerpDog,1513.0,1
2079,2927175,HeyZeus,1513.0,3
2080,2183700,Jutturna,1513.0,1
2081,5480464,player 4,1513.0,3
2082,2791128,franiss,1513.0,1
2083,1240335,3D | GODFiDENT,1513.0,1
2084,5151165,player 4,1513.0,1
2085,260277,TCS | elkiies,1512.9,2
2086,4914420,SuperYoshi141,1512.9,1
2087,2726176,Henry,1512.9,1
2088,151287,MoodzEE,1512.9,4
2089,3204831,NEINx,1512.9,1
2090,5527828,Munchre,1512.9,2
2091,3507303,Couvora,1512.9,1
2092,4884264,Monkmond,1512.9,1
2093,1597032,Hague,1512.8,86
2094,5225734,Ciel0,1512.8,1
2095,3629577,ThrillKid,1512.8,1
2096,1110680,zink,1512.8,1
2097,3799100,ShyGuy,1512.8,9
2098,2189857,Free Agent | MORI,1512.8,3
2099,2927178,HeyZeus,1512.8,1
2100,5061184,player 4,1512.8,1
2101,1614879,Striker,1512.8,1
2102,1451748,E,1512.7,1
2103,1213126,Corey,1512.7,5
2104,891250,qb,1512.7,1
2105,4205269,CV | hotelwifi,1512.7,1
2106,1389846,Kazuto,1512.7,117
2107,3667440,Bub,1512.7,1
2108,1035764,JCho,1512.7,1
2109,1200141,TmpoppinJ,1512.7,1
2110,4174293,Whispvrr,1512.6,1
2111,1670392,Treeman,1512.6,1
2112,1198128,WU | PHNM | Anarchy,1512.6,6
2113,5405129,Merlyn,1512.6,1
2114,3079753,Calvin,1512.5,1
2115,4174472,Andy,1512.5,1
2116,1052777,SwordmanJ,1512.5,1
2117,4721545,bc | mori,1512.5,1
2118,4984546,Zookey,1512.5,1
2119,1387246,Chan,1512.5,1
2120,3006660,EMPR | Bjr,1512.5,14
2121,5211107,alizatf,1512.4,3
2122,4340865,Cereza,1512.4,1
2123,2875081,Plabby,1512.4,4
2124,1493329,LIT | jwa (pronounced: jwah),1512.4,1
2125,126719,SYN | Grand Pastor J,1512.4,2
2126,1478785,GSP | Nomil,1512.4,71
2127,850428,Flo,1512.4,1
2128,4315366,JacK_A_B0Y,1512.4,1
2129,5532165,Hung | Grey,1512.3,5
2130,2310240,Joni,1512.3,2
2131,4609220,wheeee,1512.3,1
2132,2763011,Swago,1512.3,1
2133,2620529,J.P.,1512.3,1
2134,2545799,j!nx,1512.3,1
2135,871741,NP | Log,1512.3,1
2136,1093279,Sean Aquino,1512.3,1
2137,4046515,Paper,1512.3,1
2138,5184965,Cytrm,1512.2,1
2139,3018924,4Karina | ButteryTheBest,1512.2,34
2140,293912,EagleBones McFalconHawk,1512.2,1
2141,4438519,XtraKool,1512.2,1
2142,1224402,Wylder,1512.2,4
2143,3345718,SHU | PickleGuy77,1512.1,162
2144,2701864,MS | Giantpants,1512.1,1
2145,4673714,Pretzel,1512.1,1
2146,1785401,Musa,1512.1,3
2147,4115842,Khaleesi,1512.1,1
2148,1464454,bizcocho,1512.1,4
2149,451041,emra,1512.1,8
2150,962212,Rews,1512.0,1
2151,1729683,GIO,1512.0,1
2152,158296,9Volt,1512.0,1
2153,22395,Lonesome,1512.0,2
2154,688017,sethis,1512.0,1
2155,1477997,quincé,1512.0,1
2156,2872870,Mmaroka,1512.0,1
2157,3079755,Joanna,1512.0,1
2158,1015021,davecreate,1512.0,1
2159,3601870,Drew,1512.0,4
2160,137996,AC,1512.0,1
2161,1588269,Waluigi,1511.9,4
2162,4662860,Brokenlayers,1511.9,1
2163,1332566,USA | Kibbss,1511.9,2
2164,4584578,Coleslaw,1511.9,1
2165,890663,Mr. B,1511.8,1
2166,1190378,GS | Spac3-Star,1511.8,1
2167,1444005,DAV,1511.8,3
2168,1609844,Premasaur,1511.8,1
2169,2559138,Halal Joker,1511.8,9
2170,2269845,Chance,1511.8,4
2171,5129869,Squishie,1511.8,1
2172,5004873,TheRiViR,1511.8,1
2173,5185276,Jordan,1511.7,1
2174,2493418,QUILLY | Solarikku,1511.7,1
2175,5516256,Sweetbabyzays,1511.7,1
2176,4037984,Ruby M.,1511.7,1
2177,1603236,Neku (B),1511.7,37
2178,1039742,DA | Vice,1511.7,61
2179,45434,Mr. Mojo Risin',1511.7,2
2180,2636286,VulgarKaiju,1511.6,4
2181,2553183,Arion,1511.5,1
2182,787309,Pokestar,1511.5,1
2183,156131,WW | shellder,1511.5,5
2184,1595341,Fieri,1511.5,1
2185,49915,2can,1511.5,81
2186,4454900,480i,1511.4,3
2187,648817,BlueJay,1511.4,4
2188,4114651,MBS | D^ | DAZE,1511.4,2
2189,799652,Eternal,1511.4,3
2190,965657,天 | LumiNavi,1511.4,82
2191,1414547,バカやろう,1511.3,9
2192,5079462,player 4,1511.3,1
2193,1274,Black Mamba,1511.3,1
2194,3765836,Stelter,1511.3,4
2195,434393,TR | Xsage93,1511.3,1
2196,355259,ARCH-1nhum4n,1511.3,1
2197,4037988,Victor L.,1511.2,1
2198,2936089,STORM| | Zacto,1511.2,1
2199,5140126,ShirtAlert,1511.2,1
2200,1057469,SFL | NaCl,1511.2,3
2201,1113070,HK | Falconia | Fever,1511.2,1
2202,5305524,KiwiMadcat,1511.2,1
2203,1831934,Mattcha,1511.2,4
2204,2333297,Sinbad,1511.2,1
2205,2079556,SYNRGY,1511.1,1
2206,2441235,Ghastly,1511.1,1
2207,5457076,[A] Redyoshi_15,1511.1,5
2208,5035632,player 4,1511.1,1
2209,1997666,Cobragto,1511.1,1
2210,1586196,Status Quo,1511.1,1
2211,1542043,SHOES | cody,1511.1,1
2212,1439480,arch1nhuman,1511.0,1
2213,160068,!== | tropidolaemus,1511.0,141
2214,26499,NA | Censored,1511.0,1
2215,1310032,Toaster,1511.0,1
2216,5013579,alade,1511.0,1
2217,5359348,GIANT | G I G A,1510.9,4
